Datetime,Open,Low,High,Close,Volume,Adj Close
2019-05-01 11:25:00-04:00,214.8,214.63,214.88,214.87,134992.0,214.87
2019-05-01 11:26:00-04:00,214.87,214.57,214.89,214.64,179964.0,214.64
2019-05-01 11:28:00-04:00,214.62,214.45,214.66,214.54,136660.0,214.54
2019-05-01 11:29:00-04:00,214.54,214.38,214.62,214.42,94363.0,214.42
2019-05-01 11:30:00-04:00,214.44,214.22,214.45,214.28,145905.0,214.28
2019-05-01 11:31:00-04:00,214.28,214.23,214.39,214.34,106283.0,214.34
2019-05-01 11:32:00-04:00,214.35,214.26,214.59,214.59,135023.0,214.59
2019-05-01 11:36:00-04:00,214.64,214.58,214.74,214.74,70241.0,214.74
2019-05-01 11:38:00-04:00,214.83,214.75,214.9,214.79,124005.0,214.79
2019-05-01 11:39:00-04:00,214.79,214.63,214.79,214.7,106589.0,214.7
2019-05-01 11:40:00-04:00,214.7,214.69,214.97,214.93,145556.0,214.93
2019-05-01 11:42:00-04:00,214.92,214.82,214.95,214.93,125215.0,214.93
2019-05-01 11:43:00-04:00,214.94,214.73,215.14,214.85,433398.0,214.85
2019-05-01 11:45:00-04:00,215.04,214.92,215.28,214.98,216438.0,214.98
2019-05-01 11:47:00-04:00,214.97,214.69,215.0,214.7,112716.0,214.7
2019-05-01 11:48:00-04:00,214.71,214.6,214.8,214.66,154702.0,214.66
2019-05-01 11:51:00-04:00,214.66,214.66,214.75,214.74,68451.0,214.74
2019-05-01 11:52:00-04:00,214.74,214.57,214.85,214.83,103234.0,214.83
2019-05-01 11:53:00-04:00,214.85,214.81,214.93,214.88,86120.0,214.88
2019-05-01 11:55:00-04:00,214.97,214.97,215.3,215.3,204879.0,215.3
2019-05-01 11:56:00-04:00,215.3,215.04,215.31,215.06,106182.0,215.06
2019-05-01 11:57:00-04:00,215.04,214.87,215.09,214.92,116923.0,214.92
2019-05-01 11:58:00-04:00,214.92,214.89,215.05,215.05,69090.0,215.05
2019-05-01 11:59:00-04:00,215.04,214.79,215.12,214.85,120542.0,214.85
2019-05-01 12:00:00-04:00,214.88,214.77,214.92,214.89,49927.0,214.89
2019-05-01 12:04:00-04:00,214.78,214.65,214.82,214.76,59780.0,214.76
2019-05-01 12:07:00-04:00,214.23,214.2,214.38,214.29,144609.0,214.29
2019-05-01 12:08:00-04:00,214.28,214.12,214.3,214.18,126055.0,214.18
2019-05-01 12:10:00-04:00,214.1,213.85,214.12,214.06,286803.0,214.06
2019-05-01 12:12:00-04:00,213.95,213.93,214.12,213.99,124698.0,213.99
2019-05-01 12:15:00-04:00,214.03,214.0,214.24,214.11,136220.0,214.11
2019-05-01 12:16:00-04:00,214.09,213.98,214.14,214.14,88615.0,214.14
2019-05-01 12:18:00-04:00,214.09,214.02,214.11,214.1,49306.0,214.1
2019-05-01 12:19:00-04:00,214.09,213.92,214.1,214.02,75124.0,214.02
2019-05-01 12:24:00-04:00,213.89,213.85,213.97,213.88,60638.0,213.88
2019-05-01 12:26:00-04:00,213.89,213.84,214.05,214.05,83215.0,214.05
2019-05-01 12:30:00-04:00,214.11,213.98,214.12,214.1,390658.0,214.1
2019-05-01 12:31:00-04:00,214.09,214.0,214.12,214.09,46313.0,214.09
2019-05-01 12:32:00-04:00,214.1,214.06,214.19,214.09,71125.0,214.09
2019-05-01 12:33:00-04:00,214.1,214.05,214.13,214.08,64554.0,214.08
2019-05-01 12:34:00-04:00,214.09,213.91,214.1,214.05,70580.0,214.05
2019-05-01 12:35:00-04:00,214.03,214.01,214.13,214.05,65577.0,214.05
2019-05-01 12:38:00-04:00,214.03,214.02,214.14,214.14,34461.0,214.14
2019-05-01 12:39:00-04:00,214.15,214.01,214.15,214.1,64876.0,214.1
2019-05-01 12:41:00-04:00,213.88,213.44,213.88,213.49,222309.0,213.49
2019-05-01 12:42:00-04:00,213.5,213.3,213.55,213.31,129624.0,213.31
2019-05-01 12:43:00-04:00,213.31,213.26,213.63,213.62,157180.0,213.62
2019-05-01 12:44:00-04:00,213.62,213.47,213.63,213.55,76444.0,213.55
2019-05-01 12:46:00-04:00,213.61,213.51,213.68,213.52,57311.0,213.52
2019-05-01 12:47:00-04:00,213.52,213.51,213.74,213.55,52436.0,213.55
2019-05-01 12:48:00-04:00,213.55,213.46,213.71,213.69,59810.0,213.69
2019-05-01 12:49:00-04:00,213.69,213.4,213.69,213.49,76392.0,213.49
2019-05-01 12:52:00-04:00,213.68,213.61,213.79,213.61,69151.0,213.61
2019-05-01 12:53:00-04:00,213.62,213.61,213.84,213.83,50423.0,213.83
2019-05-01 12:56:00-04:00,214.19,214.04,214.32,214.28,153581.0,214.28
2019-05-01 12:58:00-04:00,214.19,213.88,214.19,213.93,85967.0,213.93
2019-05-01 13:00:00-04:00,213.96,213.95,214.28,214.23,133892.0,214.23
2019-05-01 13:01:00-04:00,214.29,214.09,214.29,214.09,37690.0,214.09
2019-05-01 13:09:00-04:00,214.09,214.06,214.19,214.12,87704.0,214.12
2019-05-01 13:10:00-04:00,214.13,213.94,214.13,213.97,89460.0,213.97
2019-05-01 13:14:00-04:00,214.08,214.08,214.3,214.29,109232.0,214.29
2019-05-01 13:17:00-04:00,214.21,214.18,214.29,214.26,36857.0,214.26
2019-05-01 13:24:00-04:00,214.49,214.31,214.54,214.34,56132.0,214.34
2019-05-01 13:25:00-04:00,214.34,214.27,214.38,214.37,88684.0,214.37
2019-05-01 13:28:00-04:00,214.2,214.09,214.25,214.2,40962.0,214.2
2019-05-01 13:31:00-04:00,214.18,214.06,214.2,214.19,32580.0,214.19
2019-05-01 13:32:00-04:00,214.18,214.14,214.23,214.15,48106.0,214.15
2019-05-01 13:34:00-04:00,214.12,214.0,214.2,214.02,62499.0,214.02
2019-05-01 13:35:00-04:00,214.02,213.88,214.05,213.99,56074.0,213.99
2019-05-01 13:36:00-04:00,214.02,213.8,214.1,213.8,59082.0,213.8
2019-05-01 13:37:00-04:00,213.81,213.81,214.04,213.94,53777.0,213.94
2019-05-01 13:38:00-04:00,213.92,213.85,213.94,213.9,36848.0,213.9
2019-05-01 13:39:00-04:00,213.9,213.83,213.96,213.9,50970.0,213.9
2019-05-01 13:40:00-04:00,213.9,213.86,214.0,213.97,28023.0,213.97
2019-05-01 13:41:00-04:00,213.96,213.83,213.96,213.84,48805.0,213.84
2019-05-01 13:42:00-04:00,213.87,213.84,213.94,213.91,35136.0,213.91
2019-05-01 13:43:00-04:00,213.9,213.85,213.98,213.95,36592.0,213.95
2019-05-01 13:44:00-04:00,213.95,213.86,213.97,213.91,31276.0,213.91
2019-05-01 13:45:00-04:00,213.9,213.88,213.95,213.93,30111.0,213.93
2019-05-01 13:46:00-04:00,213.93,213.81,213.93,213.86,30000.0,213.86
2019-05-01 13:47:00-04:00,213.87,213.86,213.93,213.87,19554.0,213.87
2019-05-01 13:48:00-04:00,213.87,213.73,213.87,213.83,92766.0,213.83
2019-05-01 13:49:00-04:00,213.84,213.78,213.89,213.87,42262.0,213.87
2019-05-01 13:50:00-04:00,213.87,213.84,213.89,213.86,24284.0,213.86
2019-05-01 13:51:00-04:00,213.86,213.81,213.9,213.86,50134.0,213.86
2019-05-01 13:52:00-04:00,213.87,213.83,213.92,213.9,31247.0,213.9
2019-05-01 13:53:00-04:00,213.9,213.84,213.96,213.94,42420.0,213.94
2019-05-01 13:54:00-04:00,213.96,213.92,214.02,213.98,59632.0,213.98
2019-05-01 13:55:00-04:00,213.98,213.95,214.13,214.1,65695.0,214.1
2019-05-01 13:56:00-04:00,214.11,214.07,214.17,214.15,42716.0,214.15
2019-05-01 13:58:00-04:00,214.15,214.15,214.3,214.29,67103.0,214.29
2019-05-01 14:01:00-04:00,214.24,214.21,214.45,214.26,113626.0,214.26
2019-05-01 14:05:00-04:00,214.76,214.65,214.81,214.74,118679.0,214.74
2019-05-01 14:06:00-04:00,214.72,214.6,214.72,214.7,61724.0,214.7
2019-05-01 14:07:00-04:00,214.7,214.66,214.78,214.69,88750.0,214.69
2019-05-01 14:08:00-04:00,214.7,214.46,214.72,214.55,138294.0,214.55
2019-05-01 14:09:00-04:00,214.55,214.55,214.68,214.65,54842.0,214.65
2019-05-01 14:13:00-04:00,214.56,214.36,214.65,214.4,109234.0,214.4
2019-05-01 14:14:00-04:00,214.4,214.28,214.42,214.4,77563.0,214.4
2019-05-01 14:16:00-04:00,214.64,214.47,214.66,214.52,35888.0,214.52
2019-05-01 14:17:00-04:00,214.55,214.51,214.69,214.64,51594.0,214.64
2019-05-01 14:19:00-04:00,214.62,214.6,214.83,214.83,74073.0,214.83
2019-05-01 14:20:00-04:00,214.82,214.69,214.84,214.76,99804.0,214.76
2019-05-01 14:21:00-04:00,214.76,214.75,214.95,214.88,124770.0,214.88
2019-05-01 14:22:00-04:00,214.88,214.84,214.98,214.98,60717.0,214.98
2019-05-01 14:24:00-04:00,214.91,214.88,215.0,214.93,92902.0,214.93
2019-05-01 14:25:00-04:00,214.94,214.78,215.05,214.9,254045.0,214.9
2019-05-01 14:27:00-04:00,215.06,214.87,215.1,214.88,132183.0,214.88
2019-05-01 14:28:00-04:00,214.89,214.84,214.96,214.93,78284.0,214.93
2019-05-01 14:29:00-04:00,214.93,214.75,214.95,214.83,69884.0,214.83
2019-05-01 14:31:00-04:00,214.73,214.73,214.92,214.88,70285.0,214.88
2019-05-01 14:32:00-04:00,214.88,214.56,214.9,214.58,98784.0,214.58
2019-05-01 14:34:00-04:00,214.46,214.46,214.71,214.67,70130.0,214.67
2019-05-01 14:36:00-04:00,214.5,214.46,214.6,214.59,76778.0,214.59
2019-05-01 14:39:00-04:00,214.07,213.9,214.28,213.93,173850.0,213.93
2019-05-01 14:41:00-04:00,213.66,213.43,213.93,213.87,188649.0,213.87
2019-05-01 14:42:00-04:00,213.86,213.84,214.14,214.06,150107.0,214.06
2019-05-01 14:43:00-04:00,214.07,213.99,214.18,214.12,102036.0,214.12
2019-05-01 14:44:00-04:00,214.11,214.06,214.33,214.33,80406.0,214.33
2019-05-01 14:45:00-04:00,214.32,214.1,214.35,214.16,78520.0,214.16
2019-05-01 14:47:00-04:00,214.06,213.95,214.1,214.01,67722.0,214.01
2019-05-01 14:48:00-04:00,214.01,213.77,214.02,213.97,74299.0,213.97
2019-05-01 14:49:00-04:00,213.96,213.72,213.96,213.74,74028.0,213.74
2019-05-01 14:51:00-04:00,213.99,213.61,214.0,213.77,93968.0,213.77
2019-05-01 14:52:00-04:00,213.74,213.65,213.93,213.89,79853.0,213.89
2019-05-01 14:53:00-04:00,213.89,213.89,214.23,214.2,81937.0,214.2
2019-05-01 14:54:00-04:00,214.18,214.13,214.23,214.23,65928.0,214.23
2019-05-01 14:55:00-04:00,214.22,214.05,214.32,214.07,78510.0,214.07
2019-05-01 14:57:00-04:00,214.13,214.04,214.15,214.05,43063.0,214.05
2019-05-01 14:58:00-04:00,214.04,214.0,214.27,214.13,68874.0,214.13
2019-05-01 14:59:00-04:00,214.14,214.07,214.3,214.14,87882.0,214.14
2019-05-01 15:00:00-04:00,214.12,214.05,214.3,214.27,68869.0,214.27
2019-05-01 15:01:00-04:00,214.27,214.24,214.4,214.38,89711.0,214.38
2019-05-01 15:02:00-04:00,214.38,214.19,214.4,214.2,79625.0,214.2
2019-05-01 15:03:00-04:00,214.21,213.73,214.22,213.81,127059.0,213.81
2019-05-01 15:04:00-04:00,213.81,213.78,214.03,213.95,126696.0,213.95
2019-05-01 15:06:00-04:00,213.89,213.79,214.06,213.82,67388.0,213.82
2019-05-01 15:07:00-04:00,213.81,213.78,213.94,213.86,64779.0,213.86
2019-05-01 15:11:00-04:00,214.05,214.0,214.2,214.13,92437.0,214.13
2019-05-01 15:13:00-04:00,214.26,214.26,214.42,214.4,79229.0,214.4
2019-05-01 15:15:00-04:00,214.49,214.35,214.49,214.4,81808.0,214.4
2019-05-01 15:16:00-04:00,214.41,214.41,214.6,214.6,114594.0,214.6
2019-05-01 15:17:00-04:00,214.6,214.47,214.68,214.53,129847.0,214.53
2019-05-01 15:19:00-04:00,214.57,214.54,214.69,214.65,85061.0,214.65
2019-05-01 15:20:00-04:00,214.66,214.64,214.8,214.66,92456.0,214.66
2019-05-01 15:21:00-04:00,214.66,214.45,214.67,214.53,97067.0,214.53
2019-05-01 15:22:00-04:00,214.53,214.46,214.6,214.49,55525.0,214.49
2019-05-01 15:23:00-04:00,214.48,214.33,214.49,214.33,98034.0,214.33
2019-05-01 15:25:00-04:00,214.14,213.82,214.14,213.82,131705.0,213.82
2019-05-01 15:26:00-04:00,213.82,213.75,214.05,214.02,150793.0,214.02
2019-05-01 15:27:00-04:00,214.02,214.0,214.16,214.08,109404.0,214.08
2019-05-01 15:28:00-04:00,214.08,213.88,214.08,213.88,74460.0,213.88
2019-05-01 15:29:00-04:00,213.88,213.67,213.89,213.74,94381.0,213.74
2019-05-01 15:30:00-04:00,213.74,213.3,213.74,213.31,231782.0,213.31
2019-05-01 15:31:00-04:00,213.3,213.05,213.4,213.13,230273.0,213.13
2019-05-01 15:32:00-04:00,213.12,212.57,213.16,212.79,353210.0,212.79
2019-05-01 15:33:00-04:00,212.8,212.71,212.94,212.77,205848.0,212.77
2019-05-01 15:34:00-04:00,212.74,212.72,212.99,212.75,202735.0,212.75
2019-05-01 15:35:00-04:00,212.77,212.63,213.0,213.0,171362.0,213.0
2019-05-01 15:37:00-04:00,212.97,212.92,213.07,213.02,161310.0,213.02
2019-05-01 15:39:00-04:00,212.98,212.8,213.11,212.89,130591.0,212.89
2019-05-01 15:40:00-04:00,212.86,212.56,212.86,212.64,145171.0,212.64
2019-05-01 15:41:00-04:00,212.64,212.36,212.67,212.43,526381.0,212.43
2019-05-01 15:42:00-04:00,212.4,212.35,212.71,212.67,200328.0,212.67
2019-05-01 15:43:00-04:00,212.67,212.48,212.69,212.59,156196.0,212.59
2019-05-01 15:44:00-04:00,212.59,212.58,212.78,212.77,197956.0,212.77
2019-05-01 15:45:00-04:00,212.76,212.44,212.77,212.44,165722.0,212.44
2019-05-01 15:46:00-04:00,212.44,212.2,212.48,212.2,225829.0,212.2
2019-05-01 15:47:00-04:00,212.22,211.76,212.32,211.88,303731.0,211.88
2019-05-01 15:48:00-04:00,211.88,211.82,212.1,212.06,221078.0,212.06
2019-05-01 15:49:00-04:00,212.07,211.89,212.22,211.93,184504.0,211.93
2019-05-01 15:50:00-04:00,211.93,211.79,212.07,211.85,210062.0,211.85
2019-05-01 15:51:00-04:00,211.84,211.55,211.95,211.58,319248.0,211.58
2019-05-01 15:52:00-04:00,211.58,211.42,211.64,211.44,304075.0,211.44
2019-05-01 15:53:00-04:00,211.41,211.24,211.61,211.33,277518.0,211.33
2019-05-01 15:54:00-04:00,211.33,211.15,211.4,211.18,265566.0,211.18
2019-05-01 15:55:00-04:00,211.2,210.73,211.34,211.0,739040.0,211.0
2019-05-01 15:56:00-04:00,211.0,210.98,211.21,211.12,313223.0,211.12
2019-05-01 15:57:00-04:00,211.13,210.93,211.2,211.13,322348.0,211.13
2019-05-01 15:58:00-04:00,211.11,210.8,211.15,210.81,397498.0,210.81
2019-05-01 15:59:00-04:00,210.82,210.45,211.02,210.52,784542.0,210.52
2019-05-02 09:30:00-04:00,209.84,209.5,210.25,209.58,0.0,209.58
2019-05-02 09:32:00-04:00,210.41,210.41,210.95,210.9,240212.0,210.9
2019-05-02 09:33:00-04:00,210.88,210.5,210.95,210.52,189959.0,210.52
2019-05-02 09:34:00-04:00,210.5,210.2,210.57,210.36,188543.0,210.36
2019-05-02 09:35:00-04:00,210.4,210.23,210.9,210.9,182685.0,210.9
2019-05-02 09:37:00-04:00,210.99,210.82,211.0,210.92,130563.0,210.92
2019-05-02 09:38:00-04:00,210.92,210.62,210.95,210.67,131042.0,210.67
2019-05-02 09:39:00-04:00,210.67,210.62,211.09,211.02,199418.0,211.02
2019-05-02 09:40:00-04:00,211.02,210.9,211.3,211.26,220484.0,211.26
2019-05-02 09:41:00-04:00,211.25,211.07,211.3,211.13,148218.0,211.13
2019-05-02 09:44:00-04:00,211.14,210.95,211.16,211.11,100556.0,211.11
2019-05-02 09:45:00-04:00,211.1,211.03,211.23,211.12,131217.0,211.12
2019-05-02 09:46:00-04:00,211.13,211.06,211.47,211.45,180310.0,211.45
2019-05-02 09:49:00-04:00,211.52,211.43,211.81,211.8,173043.0,211.8
2019-05-02 09:51:00-04:00,211.72,211.68,211.84,211.72,124464.0,211.72
2019-05-02 09:52:00-04:00,211.72,211.69,211.95,211.9,206496.0,211.9
2019-05-02 09:54:00-04:00,212.06,211.87,212.13,212.11,159286.0,212.11
2019-05-02 09:56:00-04:00,212.3,212.14,212.44,212.14,178877.0,212.14
2019-05-02 10:01:00-04:00,212.48,212.35,212.5,212.38,148153.0,212.38
2019-05-02 10:02:00-04:00,212.37,212.18,212.37,212.2,122438.0,212.2
2019-05-02 10:04:00-04:00,212.27,212.24,212.47,212.38,95027.0,212.38
2019-05-02 10:06:00-04:00,212.47,212.23,212.6,212.27,158667.0,212.27
2019-05-02 10:07:00-04:00,212.27,212.0,212.27,212.03,197376.0,212.03
2019-05-02 10:10:00-04:00,211.88,211.84,212.24,212.23,137407.0,212.23
2019-05-02 10:12:00-04:00,212.43,212.38,212.54,212.42,116063.0,212.42
2019-05-02 10:14:00-04:00,212.32,212.16,212.39,212.34,74025.0,212.34
2019-05-02 10:17:00-04:00,211.98,211.88,212.21,212.21,108688.0,212.21
2019-05-02 10:18:00-04:00,212.2,212.13,212.31,212.14,86759.0,212.14
2019-05-02 10:20:00-04:00,211.88,211.58,211.96,211.68,127938.0,211.68
2019-05-02 10:24:00-04:00,211.55,211.5,211.69,211.59,56856.0,211.59
2019-05-02 10:26:00-04:00,211.69,211.6,211.74,211.71,88488.0,211.71
2019-05-02 10:31:00-04:00,211.46,211.41,211.73,211.73,81870.0,211.73
2019-05-02 10:32:00-04:00,211.73,211.69,211.93,211.92,83390.0,211.92
2019-05-02 10:33:00-04:00,211.92,211.84,212.07,211.91,96075.0,211.91
2019-05-02 10:34:00-04:00,211.92,211.75,211.92,211.79,69918.0,211.79
2019-05-02 10:35:00-04:00,211.79,211.63,211.84,211.64,89538.0,211.64
2019-05-02 10:36:00-04:00,211.65,211.58,211.78,211.58,74510.0,211.58
2019-05-02 10:37:00-04:00,211.58,211.41,211.58,211.46,68755.0,211.46
2019-05-02 10:38:00-04:00,211.46,211.44,211.72,211.68,57405.0,211.68
2019-05-02 10:39:00-04:00,211.71,211.71,211.85,211.84,49884.0,211.84
2019-05-02 10:41:00-04:00,211.81,211.78,211.9,211.85,67683.0,211.85
2019-05-02 10:42:00-04:00,211.85,211.85,212.08,211.98,90185.0,211.98
2019-05-02 10:43:00-04:00,211.95,211.9,212.09,212.0,70828.0,212.0
2019-05-02 10:44:00-04:00,211.98,211.59,212.02,211.65,68709.0,211.65
2019-05-02 10:45:00-04:00,211.66,211.49,211.68,211.54,50012.0,211.54
2019-05-02 10:46:00-04:00,211.54,211.39,211.58,211.46,55495.0,211.46
2019-05-02 10:47:00-04:00,211.43,211.43,211.53,211.48,48313.0,211.48
2019-05-02 10:48:00-04:00,211.46,211.46,211.65,211.63,43028.0,211.63
2019-05-02 10:49:00-04:00,211.64,211.6,211.7,211.6,56205.0,211.6
2019-05-02 10:50:00-04:00,211.59,211.55,211.69,211.66,44089.0,211.66
2019-05-02 10:51:00-04:00,211.64,211.57,211.65,211.59,37597.0,211.59
2019-05-02 10:56:00-04:00,211.22,211.22,211.45,211.44,69170.0,211.44
2019-05-02 10:57:00-04:00,211.44,211.15,211.48,211.16,53461.0,211.16
2019-05-02 11:02:00-04:00,211.28,211.07,211.32,211.08,54787.0,211.08
2019-05-02 11:04:00-04:00,210.99,210.92,211.14,211.14,41501.0,211.14
2019-05-02 11:05:00-04:00,211.12,211.11,211.27,211.27,46539.0,211.27
2019-05-02 11:08:00-04:00,211.38,211.28,211.4,211.29,50374.0,211.29
2019-05-02 11:10:00-04:00,211.46,211.27,211.48,211.32,44631.0,211.32
2019-05-02 11:17:00-04:00,210.99,210.57,211.01,210.58,103699.0,210.58
2019-05-02 11:20:00-04:00,210.4,210.27,210.47,210.29,139852.0,210.29
2019-05-02 11:22:00-04:00,210.19,210.04,210.27,210.05,103902.0,210.05
2019-05-02 11:23:00-04:00,210.05,209.92,210.2,209.95,198527.0,209.95
2019-05-02 11:24:00-04:00,209.95,209.78,210.0,209.81,103133.0,209.81
2019-05-02 11:27:00-04:00,210.12,210.06,210.23,210.1,73479.0,210.1
2019-05-02 11:28:00-04:00,210.1,209.97,210.24,210.14,97181.0,210.14
2019-05-02 11:30:00-04:00,209.81,209.78,210.09,210.05,115672.0,210.05
2019-05-02 11:31:00-04:00,210.04,210.0,210.22,210.19,70813.0,210.19
2019-05-02 11:32:00-04:00,210.19,210.18,210.48,210.47,86689.0,210.47
2019-05-02 11:33:00-04:00,210.47,210.06,210.49,210.06,95402.0,210.06
2019-05-02 11:34:00-04:00,210.09,210.07,210.24,210.1,68373.0,210.1
2019-05-02 11:35:00-04:00,210.1,209.87,210.11,209.96,65197.0,209.96
2019-05-02 11:36:00-04:00,209.98,209.92,210.08,210.03,55291.0,210.03
2019-05-02 11:40:00-04:00,209.5,209.27,209.53,209.48,96951.0,209.48
2019-05-02 11:42:00-04:00,209.4,209.08,209.43,209.17,136402.0,209.17
2019-05-02 11:43:00-04:00,209.18,209.07,209.44,209.29,109965.0,209.29
2019-05-02 11:45:00-04:00,208.96,208.73,208.98,208.94,165266.0,208.94
2019-05-02 11:49:00-04:00,208.7,208.7,209.01,208.93,181237.0,208.93
2019-05-02 11:55:00-04:00,208.65,208.59,208.72,208.71,57126.0,208.71
2019-05-02 11:57:00-04:00,208.4,208.28,208.57,208.54,80554.0,208.54
2019-05-02 12:00:00-04:00,208.65,208.63,208.94,208.8,102121.0,208.8
2019-05-02 12:01:00-04:00,208.83,208.57,208.84,208.62,50923.0,208.62
2019-05-02 12:02:00-04:00,208.62,208.6,208.83,208.81,52400.0,208.81
2019-05-02 12:03:00-04:00,208.82,208.7,208.88,208.84,60372.0,208.84
2019-05-02 12:08:00-04:00,208.88,208.75,208.94,208.79,66468.0,208.79
2019-05-02 12:09:00-04:00,208.76,208.74,208.95,208.92,40010.0,208.92
2019-05-02 12:10:00-04:00,208.93,208.76,208.93,208.86,36563.0,208.86
2019-05-02 12:15:00-04:00,208.59,208.55,208.77,208.73,42548.0,208.73
2019-05-02 12:16:00-04:00,208.77,208.54,208.84,208.63,37375.0,208.63
2019-05-02 12:17:00-04:00,208.62,208.57,208.85,208.78,26389.0,208.78
2019-05-02 12:18:00-04:00,208.78,208.56,208.78,208.59,32220.0,208.59
