Datetime,Open,Low,High,Close,Volume,Adj Close
2019-05-01 11:09:00-04:00,0.35,0.3416,0.35,0.3416,2660.0,0.3416
2019-05-01 11:10:00-04:00,0.3472,0.3377,0.3472,0.3377,300.0,0.3377
2019-05-01 11:11:00-04:00,0.337,0.337,0.337,0.337,200.0,0.337
2019-05-01 11:13:00-04:00,0.337,0.337,0.35,0.35,200.0,0.35
2019-05-01 11:15:00-04:00,0.337,0.337,0.337,0.337,100.0,0.337
2019-05-01 11:16:00-04:00,0.3378,0.337,0.3378,0.337,1317.0,0.337
2019-05-01 11:19:00-04:00,0.3477,0.3473,0.349,0.349,300.0,0.349
2019-05-01 11:21:00-04:00,0.337,0.337,0.337,0.337,105.0,0.337
2019-05-01 11:23:00-04:00,0.3499,0.3376,0.3499,0.3376,2010.0,0.3376
2019-05-01 11:25:00-04:00,0.337,0.337,0.3473,0.3473,300.0,0.3473
2019-05-01 11:26:00-04:00,0.3381,0.3381,0.3381,0.3381,100.0,0.3381
2019-05-01 11:28:00-04:00,0.3465,0.3435,0.3499,0.3499,700.0,0.3499
2019-05-01 11:29:00-04:00,0.3435,0.3435,0.3435,0.3435,100.0,0.3435
2019-05-01 11:30:00-04:00,0.3435,0.3435,0.3499,0.3469,5436.0,0.3469
2019-05-01 11:31:00-04:00,0.3468,0.3394,0.3468,0.3402,3104.0,0.3402
2019-05-01 11:32:00-04:00,0.3403,0.3403,0.3499,0.3498,2900.0,0.3498
2019-05-01 11:36:00-04:00,0.3401,0.34,0.3498,0.3498,2300.0,0.3498
2019-05-01 11:38:00-04:00,0.3498,0.34,0.3498,0.34,8000.0,0.34
2019-05-01 11:39:00-04:00,0.3499,0.3498,0.3499,0.3498,300.0,0.3498
2019-05-01 11:40:00-04:00,0.3451,0.3451,0.3451,0.3451,100.0,0.3451
2019-05-01 11:42:00-04:00,0.349,0.3475,0.35,0.3475,300.0,0.3475
2019-05-01 11:43:00-04:00,0.35,0.35,0.35,0.35,100.0,0.35
2019-05-01 11:45:00-04:00,0.35,0.35,0.35,0.35,110.0,0.35
2019-05-01 11:47:00-04:00,0.3409,0.3401,0.3499,0.3499,2400.0,0.3499
2019-05-01 11:48:00-04:00,0.348,0.348,0.348,0.348,130.0,0.348
2019-05-01 11:51:00-04:00,0.3476,0.3476,0.3476,0.3476,100.0,0.3476
2019-05-01 11:52:00-04:00,0.3476,0.3476,0.3476,0.3476,100.0,0.3476
2019-05-01 11:53:00-04:00,0.3451,0.3451,0.3451,0.3451,200.0,0.3451
2019-05-01 11:55:00-04:00,0.3476,0.3476,0.3476,0.3476,200.0,0.3476
2019-05-01 11:56:00-04:00,0.3451,0.3451,0.35,0.35,254.0,0.35
2019-05-01 11:57:00-04:00,0.3407,0.3402,0.3499,0.3499,5000.0,0.3499
2019-05-01 11:58:00-04:00,0.3476,0.3402,0.3499,0.3404,3600.0,0.3404
2019-05-01 11:59:00-04:00,0.3499,0.3451,0.3499,0.3451,1590.0,0.3451
2019-05-01 12:00:00-04:00,0.3409,0.3409,0.3496,0.3496,200.0,0.3496
2019-05-01 12:04:00-04:00,0.35,0.35,0.35,0.35,100.0,0.35
2019-05-01 12:07:00-04:00,0.35,0.35,0.35,0.35,100.0,0.35
2019-05-01 12:08:00-04:00,0.35,0.35,0.35,0.35,100.0,0.35
2019-05-01 12:10:00-04:00,0.3499,0.3499,0.3499,0.3499,200.0,0.3499
2019-05-01 12:12:00-04:00,0.3416,0.3402,0.3499,0.3495,12554.0,0.3495
2019-05-01 12:15:00-04:00,0.3451,0.3451,0.3451,0.3451,160.0,0.3451
2019-05-01 12:16:00-04:00,0.3499,0.3451,0.3499,0.3451,412.0,0.3451
2019-05-01 12:18:00-04:00,0.3402,0.3402,0.3402,0.3402,112.0,0.3402
2019-05-01 12:19:00-04:00,0.3496,0.3496,0.35,0.35,2096.0,0.35
2019-05-01 12:24:00-04:00,0.3402,0.3402,0.3431,0.3404,21595.0,0.3404
2019-05-01 12:26:00-04:00,0.3494,0.3494,0.3494,0.3494,100.0,0.3494
2019-05-01 12:30:00-04:00,0.3408,0.3402,0.3408,0.3402,1200.0,0.3402
2019-05-01 12:31:00-04:00,0.3403,0.3403,0.3403,0.3403,100.0,0.3403
2019-05-01 12:32:00-04:00,0.3403,0.3403,0.3403,0.3403,100.0,0.3403
2019-05-01 12:33:00-04:00,0.345,0.345,0.348,0.3465,1981.0,0.3465
2019-05-01 12:34:00-04:00,0.347,0.3407,0.347,0.3407,1800.0,0.3407
2019-05-01 12:35:00-04:00,0.34,0.34,0.34,0.34,104.0,0.34
2019-05-01 12:38:00-04:00,0.34,0.34,0.34,0.34,100.0,0.34
2019-05-01 12:39:00-04:00,0.3462,0.3462,0.3462,0.3462,200.0,0.3462
2019-05-01 12:41:00-04:00,0.34,0.34,0.34,0.34,100.0,0.34
2019-05-01 12:42:00-04:00,0.34,0.34,0.34,0.34,100.0,0.34
2019-05-01 12:43:00-04:00,0.3442,0.3442,0.3442,0.3442,100.0,0.3442
2019-05-01 12:44:00-04:00,0.34,0.335,0.341,0.335,2900.0,0.335
2019-05-01 12:46:00-04:00,0.3351,0.3351,0.3351,0.3351,100.0,0.3351
2019-05-01 12:47:00-04:00,0.335,0.335,0.335,0.335,182.0,0.335
2019-05-01 12:48:00-04:00,0.3351,0.3351,0.3351,0.3351,100.0,0.3351
2019-05-01 12:49:00-04:00,0.3351,0.3351,0.3351,0.3351,100.0,0.3351
2019-05-01 12:52:00-04:00,0.3428,0.3428,0.3428,0.3428,100.0,0.3428
2019-05-01 12:53:00-04:00,0.3351,0.3351,0.3351,0.3351,141.0,0.3351
2019-05-01 12:56:00-04:00,0.3389,0.335,0.3428,0.3351,2500.0,0.3351
2019-05-01 12:58:00-04:00,0.3423,0.3365,0.3423,0.3366,439.0,0.3366
2019-05-01 13:00:00-04:00,0.3366,0.3366,0.3371,0.3371,1000.0,0.3371
2019-05-01 13:01:00-04:00,0.3351,0.3351,0.3351,0.3351,2381.0,0.3351
2019-05-01 13:09:00-04:00,0.3427,0.3427,0.3427,0.3427,100.0,0.3427
2019-05-01 13:10:00-04:00,0.3397,0.3397,0.35,0.35,2176.0,0.35
2019-05-01 13:14:00-04:00,0.3486,0.3486,0.3486,0.3486,100.0,0.3486
2019-05-01 13:17:00-04:00,0.3486,0.3486,0.3486,0.3486,125.0,0.3486
2019-05-01 13:24:00-04:00,0.35,0.3451,0.35,0.35,7626.0,0.35
2019-05-01 13:25:00-04:00,0.35,0.35,0.35,0.35,100.0,0.35
2019-05-01 13:28:00-04:00,0.3403,0.3403,0.35,0.35,200.0,0.35
2019-05-01 13:31:00-04:00,0.3403,0.3403,0.3403,0.3403,100.0,0.3403
2019-05-01 13:32:00-04:00,0.35,0.35,0.35,0.35,100.0,0.35
2019-05-01 13:34:00-04:00,0.35,0.35,0.35,0.35,300.0,0.35
2019-05-01 13:35:00-04:00,0.3409,0.3409,0.3409,0.3409,100.0,0.3409
2019-05-01 13:36:00-04:00,0.35,0.35,0.35,0.35,100.0,0.35
2019-05-01 13:37:00-04:00,0.35,0.35,0.35,0.35,307.0,0.35
2019-05-01 13:38:00-04:00,0.3454,0.3454,0.3498,0.3498,200.0,0.3498
2019-05-01 13:39:00-04:00,0.35,0.35,0.35,0.35,1500.0,0.35
2019-05-01 13:40:00-04:00,0.35,0.35,0.35,0.35,300.0,0.35
2019-05-01 13:41:00-04:00,0.35,0.35,0.35,0.35,100.0,0.35
2019-05-01 13:42:00-04:00,0.35,0.35,0.35,0.35,100.0,0.35
2019-05-01 13:43:00-04:00,0.35,0.35,0.35,0.35,200.0,0.35
2019-05-01 13:44:00-04:00,0.35,0.35,0.35,0.35,100.0,0.35
2019-05-01 13:45:00-04:00,0.35,0.35,0.35,0.35,100.0,0.35
2019-05-01 13:46:00-04:00,0.3456,0.3456,0.35,0.35,300.0,0.35
2019-05-01 13:47:00-04:00,0.35,0.3456,0.35,0.35,379.0,0.35
2019-05-01 13:48:00-04:00,0.3458,0.3458,0.35,0.35,200.0,0.35
2019-05-01 13:49:00-04:00,0.35,0.35,0.35,0.35,200.0,0.35
2019-05-01 13:50:00-04:00,0.3498,0.3417,0.35,0.3417,996.0,0.3417
2019-05-01 13:51:00-04:00,0.35,0.35,0.35,0.35,100.0,0.35
2019-05-01 13:52:00-04:00,0.35,0.3494,0.35,0.3494,200.0,0.3494
2019-05-01 13:53:00-04:00,0.35,0.35,0.35,0.35,100.0,0.35
2019-05-01 13:54:00-04:00,0.35,0.35,0.35,0.35,200.0,0.35
2019-05-01 13:55:00-04:00,0.3419,0.3419,0.35,0.35,300.0,0.35
2019-05-01 13:56:00-04:00,0.346,0.346,0.35,0.35,500.0,0.35
2019-05-01 13:58:00-04:00,0.3499,0.3499,0.3499,0.3499,204.0,0.3499
2019-05-01 14:01:00-04:00,0.3499,0.3481,0.3499,0.3481,200.0,0.3481
2019-05-01 14:05:00-04:00,0.3499,0.3499,0.35,0.35,300.0,0.35
2019-05-01 14:06:00-04:00,0.3421,0.3421,0.3421,0.3421,500.0,0.3421
2019-05-01 14:07:00-04:00,0.35,0.35,0.35,0.35,305.0,0.35
2019-05-01 14:08:00-04:00,0.35,0.35,0.35,0.35,250.0,0.35
2019-05-01 14:09:00-04:00,0.3423,0.3423,0.3462,0.3462,300.0,0.3462
2019-05-01 14:13:00-04:00,0.35,0.35,0.35,0.35,100.0,0.35
2019-05-01 14:14:00-04:00,0.3427,0.3427,0.3427,0.3427,100.0,0.3427
2019-05-01 14:16:00-04:00,0.3431,0.3431,0.35,0.35,214.0,0.35
2019-05-01 14:17:00-04:00,0.3496,0.3496,0.3496,0.3496,100.0,0.3496
2019-05-01 14:19:00-04:00,0.3431,0.3431,0.3431,0.3431,100.0,0.3431
2019-05-01 14:20:00-04:00,0.3499,0.3499,0.35,0.35,300.0,0.35
2019-05-01 14:21:00-04:00,0.3437,0.3437,0.3437,0.3437,100.0,0.3437
2019-05-01 14:22:00-04:00,0.3497,0.3497,0.3497,0.3497,100.0,0.3497
2019-05-01 14:24:00-04:00,0.3495,0.3424,0.3495,0.3462,836.0,0.3462
2019-05-01 14:25:00-04:00,0.3499,0.3499,0.3499,0.3499,101.0,0.3499
2019-05-01 14:27:00-04:00,0.35,0.3433,0.35,0.35,700.0,0.35
2019-05-01 14:28:00-04:00,0.3481,0.3481,0.3481,0.3481,100.0,0.3481
2019-05-01 14:29:00-04:00,0.3462,0.3462,0.3462,0.3462,200.0,0.3462
2019-05-01 14:31:00-04:00,0.3489,0.3489,0.3489,0.3489,100.0,0.3489
2019-05-01 14:32:00-04:00,0.3435,0.3435,0.35,0.35,264.0,0.35
2019-05-01 14:34:00-04:00,0.3437,0.3437,0.3437,0.3437,100.0,0.3437
2019-05-01 14:36:00-04:00,0.3424,0.3424,0.3484,0.3484,200.0,0.3484
2019-05-01 14:39:00-04:00,0.3484,0.3484,0.35,0.35,500.0,0.35
2019-05-01 14:41:00-04:00,0.3436,0.3425,0.35,0.35,4800.0,0.35
2019-05-01 14:42:00-04:00,0.35,0.3464,0.35,0.3464,400.0,0.3464
2019-05-01 14:43:00-04:00,0.35,0.3427,0.35,0.3478,500.0,0.3478
2019-05-01 14:44:00-04:00,0.3478,0.3431,0.3492,0.3431,600.0,0.3431
2019-05-01 14:45:00-04:00,0.3472,0.3472,0.3472,0.3472,100.0,0.3472
2019-05-01 14:47:00-04:00,0.3431,0.3431,0.35,0.35,301.0,0.35
2019-05-01 14:48:00-04:00,0.349,0.349,0.349,0.349,100.0,0.349
2019-05-01 14:49:00-04:00,0.3433,0.3433,0.3433,0.3433,212.0,0.3433
2019-05-01 14:51:00-04:00,0.3467,0.3467,0.3467,0.3467,101.0,0.3467
2019-05-01 14:52:00-04:00,0.3499,0.3499,0.3499,0.3499,4000.0,0.3499
2019-05-01 14:53:00-04:00,0.3467,0.3467,0.3499,0.3467,505.0,0.3467
2019-05-01 14:54:00-04:00,0.3499,0.3499,0.3499,0.3499,200.0,0.3499
2019-05-01 14:55:00-04:00,0.3467,0.3467,0.3499,0.3499,650.0,0.3499
2019-05-01 14:57:00-04:00,0.349,0.3423,0.349,0.3423,875.0,0.3423
2019-05-01 14:58:00-04:00,0.343,0.335,0.3438,0.3385,3625.0,0.3385
2019-05-01 14:59:00-04:00,0.3438,0.3438,0.3438,0.3438,200.0,0.3438
2019-05-01 15:00:00-04:00,0.3438,0.3438,0.3438,0.3438,200.0,0.3438
2019-05-01 15:01:00-04:00,0.3385,0.3385,0.3438,0.3438,400.0,0.3438
2019-05-01 15:02:00-04:00,0.3331,0.3331,0.3438,0.3438,875.0,0.3438
2019-05-01 15:03:00-04:00,0.3438,0.3438,0.3438,0.3438,100.0,0.3438
2019-05-01 15:04:00-04:00,0.3385,0.3385,0.3434,0.3434,200.0,0.3434
2019-05-01 15:06:00-04:00,0.3331,0.3331,0.3438,0.3438,200.0,0.3438
2019-05-01 15:07:00-04:00,0.3434,0.3385,0.3434,0.3385,301.0,0.3385
2019-05-01 15:11:00-04:00,0.342,0.3335,0.342,0.3335,330.0,0.3335
2019-05-01 15:13:00-04:00,0.343,0.343,0.343,0.343,100.0,0.343
2019-05-01 15:15:00-04:00,0.3429,0.3429,0.3429,0.3429,100.0,0.3429
2019-05-01 15:16:00-04:00,0.334,0.334,0.3437,0.3437,200.0,0.3437
2019-05-01 15:17:00-04:00,0.3426,0.3343,0.3437,0.3437,600.0,0.3437
2019-05-01 15:19:00-04:00,0.3334,0.3331,0.3437,0.3437,900.0,0.3437
2019-05-01 15:20:00-04:00,0.342,0.3362,0.342,0.3362,405.0,0.3362
2019-05-01 15:21:00-04:00,0.3437,0.3437,0.3437,0.3437,100.0,0.3437
2019-05-01 15:22:00-04:00,0.3414,0.3364,0.3414,0.3364,200.0,0.3364
2019-05-01 15:23:00-04:00,0.3409,0.3409,0.3409,0.3409,100.0,0.3409
2019-05-01 15:25:00-04:00,0.3331,0.3331,0.3437,0.3437,200.0,0.3437
2019-05-01 15:26:00-04:00,0.3331,0.3331,0.3399,0.3338,300.0,0.3338
2019-05-01 15:27:00-04:00,0.3398,0.3398,0.3437,0.3437,200.0,0.3437
2019-05-01 15:28:00-04:00,0.3331,0.3331,0.3331,0.3331,100.0,0.3331
2019-05-01 15:29:00-04:00,0.3432,0.3346,0.3432,0.3346,200.0,0.3346
2019-05-01 15:30:00-04:00,0.3395,0.3331,0.3435,0.3331,300.0,0.3331
2019-05-01 15:31:00-04:00,0.3347,0.3323,0.3419,0.3419,9700.0,0.3419
2019-05-01 15:32:00-04:00,0.3364,0.33,0.3418,0.3418,12232.0,0.3418
2019-05-01 15:33:00-04:00,0.3418,0.3418,0.3418,0.3418,100.0,0.3418
2019-05-01 15:34:00-04:00,0.3417,0.3322,0.3417,0.3417,1307.0,0.3417
2019-05-01 15:35:00-04:00,0.3417,0.3302,0.3417,0.3405,28505.0,0.3405
2019-05-01 15:37:00-04:00,0.3305,0.3305,0.3405,0.3405,23444.0,0.3405
2019-05-01 15:39:00-04:00,0.3374,0.335,0.3393,0.335,450.0,0.335
2019-05-01 15:40:00-04:00,0.3399,0.3375,0.3399,0.3375,206.0,0.3375
2019-05-01 15:41:00-04:00,0.3375,0.3375,0.3399,0.3399,206.0,0.3399
2019-05-01 15:42:00-04:00,0.3395,0.3376,0.3399,0.3376,400.0,0.3376
2019-05-01 15:43:00-04:00,0.3399,0.3355,0.3399,0.3355,325.0,0.3355
2019-05-01 15:44:00-04:00,0.3399,0.3355,0.3399,0.3355,300.0,0.3355
2019-05-01 15:45:00-04:00,0.3394,0.3354,0.3399,0.3399,1605.0,0.3399
2019-05-01 15:46:00-04:00,0.3355,0.3355,0.3399,0.3399,400.0,0.3399
2019-05-01 15:47:00-04:00,0.3399,0.3399,0.3399,0.3399,100.0,0.3399
2019-05-01 15:48:00-04:00,0.339,0.3389,0.3399,0.3399,606.0,0.3399
2019-05-01 15:49:00-04:00,0.3382,0.3382,0.339,0.339,600.0,0.339
2019-05-01 15:50:00-04:00,0.339,0.3383,0.3399,0.3397,1114.0,0.3397
2019-05-01 15:51:00-04:00,0.339,0.3383,0.3397,0.3384,905.0,0.3384
2019-05-01 15:52:00-04:00,0.3397,0.3391,0.3418,0.3409,2605.0,0.3409
2019-05-01 15:53:00-04:00,0.3416,0.33,0.3418,0.33,11783.0,0.33
2019-05-01 15:54:00-04:00,0.3359,0.33,0.3419,0.335,32888.0,0.335
2019-05-01 15:55:00-04:00,0.335,0.33,0.348,0.3385,18883.0,0.3385
2019-05-01 15:56:00-04:00,0.347,0.335,0.347,0.34,3502.0,0.34
2019-05-01 15:57:00-04:00,0.34,0.34,0.3485,0.347,3600.0,0.347
2019-05-01 15:58:00-04:00,0.3435,0.3393,0.347,0.34,5239.0,0.34
2019-05-01 15:59:00-04:00,0.34,0.335,0.35,0.335,10561.0,0.335
2019-05-02 09:30:00-04:00,0.3477,0.3469,0.35,0.35,0.0,0.35
2019-05-02 09:32:00-04:00,0.35,0.34,0.35,0.34,407.0,0.34
2019-05-02 09:33:00-04:00,0.34,0.34,0.3401,0.34,4700.0,0.34
2019-05-02 09:34:00-04:00,0.3584,0.3584,0.3584,0.3584,500.0,0.3584
2019-05-02 09:35:00-04:00,0.3501,0.3499,0.3595,0.3499,3500.0,0.3499
2019-05-02 09:37:00-04:00,0.3498,0.3498,0.3498,0.3498,400.0,0.3498
2019-05-02 09:38:00-04:00,0.3498,0.3498,0.3498,0.3498,400.0,0.3498
2019-05-02 09:39:00-04:00,0.3498,0.3498,0.3498,0.3498,635.0,0.3498
2019-05-02 09:40:00-04:00,0.3498,0.3498,0.3498,0.3498,500.0,0.3498
2019-05-02 09:41:00-04:00,0.3498,0.3498,0.3498,0.3498,1200.0,0.3498
2019-05-02 09:44:00-04:00,0.3498,0.3498,0.3498,0.3498,521.0,0.3498
2019-05-02 09:45:00-04:00,0.3409,0.3409,0.3409,0.3409,259.0,0.3409
2019-05-02 09:46:00-04:00,0.3499,0.3498,0.3499,0.3498,1242.0,0.3498
2019-05-02 09:49:00-04:00,0.349,0.349,0.3494,0.3494,202.0,0.3494
2019-05-02 09:51:00-04:00,0.3497,0.3497,0.3497,0.3497,298.0,0.3497
2019-05-02 09:52:00-04:00,0.3496,0.3493,0.3496,0.3496,2100.0,0.3496
2019-05-02 09:54:00-04:00,0.3417,0.3417,0.3417,0.3417,100.0,0.3417
2019-05-02 09:56:00-04:00,0.342,0.342,0.342,0.342,135.0,0.342
2019-05-02 10:01:00-04:00,0.3491,0.3491,0.3491,0.3491,300.0,0.3491
2019-05-02 10:02:00-04:00,0.3495,0.3495,0.3495,0.3495,1014.0,0.3495
2019-05-02 10:04:00-04:00,0.3495,0.3495,0.3495,0.3495,300.0,0.3495
2019-05-02 10:06:00-04:00,0.3496,0.3496,0.36,0.35,963.0,0.35
2019-05-02 10:07:00-04:00,0.3499,0.3499,0.3499,0.3499,2520.0,0.3499
2019-05-02 10:10:00-04:00,0.3496,0.3495,0.3496,0.3496,1225.0,0.3496
2019-05-02 10:12:00-04:00,0.3426,0.3426,0.3426,0.3426,100.0,0.3426
2019-05-02 10:14:00-04:00,0.346,0.346,0.346,0.346,100.0,0.346
2019-05-02 10:17:00-04:00,0.3494,0.3494,0.3494,0.3494,2300.0,0.3494
2019-05-02 10:18:00-04:00,0.3494,0.3494,0.3494,0.3494,100.0,0.3494
2019-05-02 10:20:00-04:00,0.3498,0.3498,0.3498,0.3498,200.0,0.3498
2019-05-02 10:24:00-04:00,0.3498,0.3497,0.3498,0.3498,4299.0,0.3498
2019-05-02 10:26:00-04:00,0.3498,0.3498,0.3498,0.3498,124.0,0.3498
2019-05-02 10:31:00-04:00,0.3498,0.3498,0.3498,0.3498,1700.0,0.3498
2019-05-02 10:32:00-04:00,0.3497,0.3497,0.3497,0.3497,2800.0,0.3497
2019-05-02 10:33:00-04:00,0.3496,0.34,0.3496,0.34,22700.0,0.34
2019-05-02 10:34:00-04:00,0.3402,0.3402,0.3402,0.3402,5000.0,0.3402
2019-05-02 10:35:00-04:00,0.3455,0.3201,0.3455,0.3201,21100.0,0.3201
2019-05-02 10:36:00-04:00,0.3201,0.3201,0.3383,0.3245,3600.0,0.3245
2019-05-02 10:37:00-04:00,0.321,0.321,0.34,0.34,300.0,0.34
2019-05-02 10:38:00-04:00,0.34,0.3214,0.34,0.3214,300.0,0.3214
2019-05-02 10:39:00-04:00,0.321,0.321,0.321,0.321,200.0,0.321
2019-05-02 10:41:00-04:00,0.322,0.322,0.322,0.322,100.0,0.322
2019-05-02 10:42:00-04:00,0.3227,0.3227,0.3227,0.3227,100.0,0.3227
2019-05-02 10:43:00-04:00,0.322,0.322,0.322,0.322,100.0,0.322
2019-05-02 10:44:00-04:00,0.322,0.322,0.3274,0.3274,4281.0,0.3274
2019-05-02 10:45:00-04:00,0.328,0.328,0.328,0.328,100.0,0.328
2019-05-02 10:46:00-04:00,0.329,0.328,0.3299,0.3297,6700.0,0.3297
2019-05-02 10:47:00-04:00,0.328,0.328,0.328,0.328,1904.0,0.328
2019-05-02 10:48:00-04:00,0.321,0.321,0.321,0.321,1100.0,0.321
2019-05-02 10:49:00-04:00,0.3279,0.3279,0.3279,0.3279,100.0,0.3279
2019-05-02 10:50:00-04:00,0.3211,0.3211,0.3211,0.3211,2450.0,0.3211
2019-05-02 10:51:00-04:00,0.3224,0.3224,0.3224,0.3224,120.0,0.3224
2019-05-02 10:56:00-04:00,0.3224,0.321,0.34,0.34,10700.0,0.34
2019-05-02 10:57:00-04:00,0.3396,0.3396,0.3396,0.3396,100.0,0.3396
2019-05-02 11:02:00-04:00,0.3392,0.3392,0.3396,0.3396,300.0,0.3396
2019-05-02 11:04:00-04:00,0.34,0.34,0.34,0.34,400.0,0.34
2019-05-02 11:05:00-04:00,0.3266,0.3266,0.3266,0.3266,100.0,0.3266
2019-05-02 11:08:00-04:00,0.34,0.3395,0.34,0.34,11100.0,0.34
2019-05-02 11:10:00-04:00,0.3303,0.321,0.3303,0.321,2608.0,0.321
2019-05-02 11:17:00-04:00,0.3263,0.3263,0.3263,0.3263,115.0,0.3263
2019-05-02 11:20:00-04:00,0.3265,0.325,0.3265,0.3265,2300.0,0.3265
2019-05-02 11:22:00-04:00,0.3211,0.3211,0.3211,0.3211,100.0,0.3211
2019-05-02 11:23:00-04:00,0.3224,0.3211,0.3224,0.3211,14100.0,0.3211
2019-05-02 11:24:00-04:00,0.3249,0.317,0.3249,0.317,20890.0,0.317
2019-05-02 11:27:00-04:00,0.3199,0.3199,0.3199,0.3199,200.0,0.3199
2019-05-02 11:28:00-04:00,0.318,0.318,0.318,0.318,500.0,0.318
2019-05-02 11:30:00-04:00,0.318,0.317,0.318,0.3172,2060.0,0.3172
2019-05-02 11:31:00-04:00,0.3171,0.3171,0.3171,0.3171,100.0,0.3171
2019-05-02 11:32:00-04:00,0.3171,0.3171,0.3172,0.3172,1700.0,0.3172
2019-05-02 11:33:00-04:00,0.3171,0.3171,0.3172,0.3172,1300.0,0.3172
2019-05-02 11:34:00-04:00,0.3172,0.3172,0.3199,0.3199,8350.0,0.3199
2019-05-02 11:35:00-04:00,0.3289,0.3289,0.3289,0.3289,200.0,0.3289
