Date,high,low,open,close,volume,adj_close
1990-02-20,1.2053571939468384,1.1785714626312256,1.1964285373687744,1.1964285373687744,30811200.0,0.1205553263425827
1990-02-21,1.2232142686843872,1.1607142686843872,1.1696428060531616,1.2142857313156128,43976800.0,0.12235464155673981
1990-02-22,1.2321428060531616,1.1785714626312256,1.2142857313156128,1.1785714626312256,48795600.0,0.11875595152378082
1990-02-23,1.1964285373687744,1.1696428060531616,1.1696428060531616,1.1875,37489200.0,0.11965564638376236
1990-02-26,1.2232142686843872,1.1785714626312256,1.1785714626312256,1.2142857313156128,19902400.0,0.12235464155673981
1990-02-27,1.2232142686843872,1.1964285373687744,1.2142857313156128,1.1964285373687744,18488400.0,0.1205553263425827
1990-02-28,1.2142857313156128,1.1875,1.1964285373687744,1.2142857313156128,27333600.0,0.12235464155673981
1990-03-01,1.2410714626312256,1.1875,1.1964285373687744,1.2232142686843872,50974000.0,0.12325434386730194
1990-03-02,1.2410714626312256,1.1875,1.1964285373687744,1.2053571939468384,26224800.0,0.12145499885082245
1990-03-05,1.2410714626312256,1.1964285373687744,1.1964285373687744,1.2321428060531616,45617600.0,0.12415396422147751
1990-03-06,1.2589285373687744,1.2321428060531616,1.25,1.2589285373687744,39004000.0,0.12685300409793854
1990-03-07,1.2857142686843872,1.25,1.25,1.2633928060531616,51055200.0,0.12730282545089722
1990-03-08,1.3214285373687744,1.25,1.2767857313156128,1.3125,55960800.0,0.1322510689496994
1990-03-09,1.3392857313156128,1.2946428060531616,1.3125,1.3169642686843872,57618400.0,0.1327008455991745
1990-03-12,1.3392857313156128,1.2946428060531616,1.3303571939468384,1.3080357313156128,40989200.0,0.13180115818977356
1990-03-13,1.3303571939468384,1.2946428060531616,1.3035714626312256,1.3169642686843872,37144800.0,0.1327008455991745
1990-03-14,1.3303571939468384,1.3035714626312256,1.3125,1.3214285373687744,25446400.0,0.13315065205097198
1990-03-15,1.3571428060531616,1.3035714626312256,1.3035714626312256,1.3125,30058000.0,0.1322510689496994
1990-03-16,1.4553571939468384,1.3973214626312256,1.4285714626312256,1.4375,161190400.0,0.14484629034996033
1990-03-19,1.5178571939468384,1.4285714626312256,1.4464285373687744,1.5133928060531616,107948400.0,0.15249350666999817
1990-03-20,1.5357142686843872,1.4553571939468384,1.5089285373687744,1.4776785373687744,97829200.0,0.148894801735878
1990-03-21,1.5089285373687744,1.4732142686843872,1.4732142686843872,1.4866071939468384,38183600.0,0.14979451894760132
1990-03-22,1.5089285373687744,1.4553571939468384,1.4910714626312256,1.4553571939468384,57915200.0,0.146645650267601
1990-03-23,1.5357142686843872,1.4642857313156128,1.4732142686843872,1.5089285373687744,56996800.0,0.1520436555147171
1990-03-26,1.5491071939468384,1.5,1.5178571939468384,1.5089285373687744,32015200.0,0.1520436555147171
1990-03-27,1.5089285373687744,1.4732142686843872,1.5,1.5,21151200.0,0.15114396810531616
1990-03-28,1.5044642686843872,1.4642857313156128,1.5,1.4732142686843872,25734800.0,0.14844496548175812
1990-03-29,1.4821428060531616,1.4553571939468384,1.4642857313156128,1.46875,24222800.0,0.14799515902996063
1990-03-30,1.4642857313156128,1.4285714626312256,1.4285714626312256,1.4375,55837600.0,0.14484629034996033
1990-04-02,1.4508928060531616,1.4107142686843872,1.4285714626312256,1.4375,37192400.0,0.14484629034996033
1990-04-03,1.4910714626312256,1.4464285373687744,1.4464285373687744,1.4910714626312256,34927200.0,0.1502443552017212
1990-04-04,1.5,1.4553571939468384,1.4821428060531616,1.4732142686843872,37433200.0,0.14844496548175812
1990-04-05,1.4732142686843872,1.4285714626312256,1.4642857313156128,1.4375,27048000.0,0.14484629034996033
1990-04-06,1.4732142686843872,1.4196428060531616,1.4375,1.4241071939468384,29559600.0,0.14349688589572906
1990-04-09,1.4821428060531616,1.4107142686843872,1.4196428060531616,1.46875,26370400.0,0.14799515902996063
1990-04-10,1.5,1.4642857313156128,1.4732142686843872,1.4732142686843872,32830000.0,0.14844496548175812
1990-04-11,1.5357142686843872,1.4821428060531616,1.4821428060531616,1.5178571939468384,53289600.0,0.15294331312179565
1990-04-12,1.5714285373687744,1.5178571939468384,1.5357142686843872,1.5446428060531616,52950800.0,0.15564237534999847
1990-04-16,1.5803571939468384,1.5446428060531616,1.5535714626312256,1.5625,56722400.0,0.15744160115718842
1990-04-17,1.5535714626312256,1.5267857313156128,1.5446428060531616,1.5446428060531616,32776800.0,0.15564237534999847
1990-04-18,1.5625,1.5178571939468384,1.5446428060531616,1.5446428060531616,48361600.0,0.15564237534999847
1990-04-19,1.5401785373687744,1.4285714626312256,1.4910714626312256,1.4375,120369200.0,0.14484629034996033
1990-04-20,1.4821428060531616,1.4196428060531616,1.4598214626312256,1.4375,80880800.0,0.14484629034996033
1990-04-23,1.4464285373687744,1.4107142686843872,1.4375,1.4196428060531616,32088000.0,0.14304694533348083
1990-04-24,1.4464285373687744,1.375,1.4285714626312256,1.3839285373687744,75933200.0,0.1394483596086502
1990-04-25,1.3928571939468384,1.3660714626312256,1.3839285373687744,1.3839285373687744,33143600.0,0.1394483596086502
1990-04-26,1.4107142686843872,1.3616071939468384,1.3928571939468384,1.3883928060531616,35540400.0,0.1398981511592865
1990-04-27,1.4107142686843872,1.3839285373687744,1.3928571939468384,1.3973214626312256,29103200.0,0.14079782366752625
1990-04-30,1.4196428060531616,1.3928571939468384,1.4017857313156128,1.40625,34098400.0,0.14169754087924957
1990-05-01,1.4285714626312256,1.40625,1.4196428060531616,1.4151785373687744,40902400.0,0.14259713888168335
1990-05-02,1.4285714626312256,1.4017857313156128,1.4196428060531616,1.4196428060531616,33857600.0,0.14304694533348083
1990-05-03,1.4375,1.4196428060531616,1.4196428060531616,1.4285714626312256,41577200.0,0.14394664764404297
1990-05-04,1.4553571939468384,1.4017857313156128,1.4285714626312256,1.4285714626312256,42383600.0,0.14394664764404297
1990-05-07,1.4910714626312256,1.4196428060531616,1.4196428060531616,1.4821428060531616,33997600.0,0.14934466779232025
1990-05-08,1.5,1.4642857313156128,1.4642857313156128,1.4910714626312256,28114800.0,0.1502443552017212
1990-05-09,1.5,1.4732142686843872,1.4866071939468384,1.4955357313156128,24309600.0,0.15069414675235748
1990-05-10,1.4910714626312256,1.4464285373687744,1.4910714626312256,1.4776785373687744,44760800.0,0.148894801735878
1990-05-11,1.5267857313156128,1.4553571939468384,1.4776785373687744,1.5223214626312256,53810400.0,0.15339317917823792
1990-05-14,1.5267857313156128,1.4732142686843872,1.5267857313156128,1.4910714626312256,56596400.0,0.1502443552017212
1990-05-15,1.5,1.4642857313156128,1.4776785373687744,1.4910714626312256,37346400.0,0.1502443552017212
1990-05-16,1.4910714626312256,1.4642857313156128,1.4910714626312256,1.4866071939468384,21826000.0,0.14979451894760132
1990-05-17,1.5089285373687744,1.4642857313156128,1.4910714626312256,1.4821428060531616,38396400.0,0.14934466779232025
1990-05-18,1.4821428060531616,1.4107142686843872,1.4732142686843872,1.4196428060531616,64615600.0,0.14304694533348083
1990-05-21,1.4285714626312256,1.3839285373687744,1.4107142686843872,1.4107142686843872,65620800.0,0.15408660471439362
1990-05-22,1.4821428060531616,1.4285714626312256,1.4330357313156128,1.4776785373687744,75272400.0,0.16140080988407135
1990-05-23,1.5178571939468384,1.4732142686843872,1.4732142686843872,1.5,51878400.0,0.1638389378786087
1990-05-24,1.5089285373687744,1.4821428060531616,1.5089285373687744,1.5,37032800.0,0.1638389378786087
1990-05-25,1.4553571939468384,1.3928571939468384,1.4107142686843872,1.4285714626312256,80830400.0,0.15603706240653992
1990-05-29,1.4732142686843872,1.4017857313156128,1.4285714626312256,1.4642857313156128,60802000.0,0.15993797779083252
1990-05-30,1.4910714626312256,1.4732142686843872,1.4866071939468384,1.4776785373687744,69204800.0,0.16140080988407135
1990-05-31,1.4821428060531616,1.4642857313156128,1.4821428060531616,1.4732142686843872,25771200.0,0.16091321408748627
1990-06-01,1.5,1.4553571939468384,1.4776785373687744,1.4553571939468384,39309200.0,0.15896277129650116
1990-06-04,1.4642857313156128,1.4196428060531616,1.4553571939468384,1.4553571939468384,44856000.0,0.15896277129650116
1990-06-05,1.4642857313156128,1.3928571939468384,1.4642857313156128,1.4107142686843872,74858000.0,0.15408660471439362
1990-06-06,1.4107142686843872,1.3839285373687744,1.3928571939468384,1.4107142686843872,52936800.0,0.15408660471439362
1990-06-07,1.4196428060531616,1.375,1.4107142686843872,1.3928571939468384,46608800.0,0.15213614702224731
1990-06-08,1.375,1.3392857313156128,1.375,1.3660714626312256,83470800.0,0.14921045303344727
1990-06-11,1.3928571939468384,1.3482142686843872,1.3482142686843872,1.3928571939468384,39474400.0,0.15213614702224731
1990-06-12,1.4464285373687744,1.3839285373687744,1.3973214626312256,1.4464285373687744,41258000.0,0.1579875349998474
1990-06-13,1.4553571939468384,1.4196428060531616,1.4419642686843872,1.4196428060531616,34736800.0,0.15506179630756378
1990-06-14,1.4375,1.4017857313156128,1.4285714626312256,1.4196428060531616,35081200.0,0.15506179630756378
1990-06-15,1.4285714626312256,1.3973214626312256,1.4196428060531616,1.4107142686843872,36036000.0,0.15408660471439362
1990-06-18,1.4107142686843872,1.3928571939468384,1.4017857313156128,1.4017857313156128,27848800.0,0.15311141312122345
1990-06-19,1.4196428060531616,1.3705357313156128,1.3928571939468384,1.4151785373687744,39306400.0,0.1545742303133011
1990-06-20,1.4375,1.4196428060531616,1.4241071939468384,1.4285714626312256,38684800.0,0.15603706240653992
1990-06-21,1.5,1.4285714626312256,1.4285714626312256,1.4955357313156128,52150000.0,0.16335132718086243
1990-06-22,1.5223214626312256,1.4732142686843872,1.5,1.4821428060531616,70994000.0,0.1618884652853012
1990-06-25,1.4910714626312256,1.4375,1.4821428060531616,1.4732142686843872,30500400.0,0.16091321408748627
1990-06-26,1.5,1.4419642686843872,1.4910714626312256,1.4508928060531616,31813600.0,0.1584751456975937
1990-06-27,1.5,1.4375,1.4553571939468384,1.4821428060531616,24306800.0,0.1618884652853012
1990-06-28,1.5446428060531616,1.4910714626312256,1.5267857313156128,1.5357142686843872,62484800.0,0.1677398830652237
1990-06-29,1.6026785373687744,1.5267857313156128,1.5357142686843872,1.5982142686843872,81298000.0,0.17456647753715515
1990-07-02,1.5892857313156128,1.5625,1.5892857313156128,1.5714285373687744,33852000.0,0.1716408133506775
1990-07-03,1.5892857313156128,1.5625,1.5669642686843872,1.5714285373687744,24875200.0,0.1716408133506775
1990-07-05,1.5803571939468384,1.5446428060531616,1.5625,1.5535714626312256,26866000.0,0.1696903109550476
1990-07-06,1.6071428060531616,1.5446428060531616,1.5535714626312256,1.5982142686843872,52264800.0,0.17456647753715515
1990-07-09,1.6785714626312256,1.5982142686843872,1.6071428060531616,1.6651785373687744,78864800.0,0.18188075721263885
1990-07-10,1.6964285373687744,1.6696428060531616,1.6785714626312256,1.6785714626312256,90356000.0,0.1833435744047165
1990-07-11,1.6785714626312256,1.6339285373687744,1.6696428060531616,1.6785714626312256,61538400.0,0.1833435744047165
1990-07-12,1.6964285373687744,1.6607142686843872,1.6696428060531616,1.6919642686843872,45617600.0,0.1848064363002777
1990-07-13,1.7053571939468384,1.6696428060531616,1.6964285373687744,1.6696428060531616,57744400.0,0.18236830830574036
1990-07-16,1.6830357313156128,1.6160714626312256,1.6696428060531616,1.6294642686843872,44926000.0,0.17797979712486267
1990-07-17,1.6428571939468384,1.5714285373687744,1.6339285373687744,1.5803571939468384,34213200.0,0.17261601984500885
1990-07-18,1.6071428060531616,1.5357142686843872,1.5892857313156128,1.59375,72091600.0,0.17407889664173126
1990-07-19,1.5178571939468384,1.4285714626312256,1.4553571939468384,1.4910714626312256,146496000.0,0.16286373138427734
1990-07-20,1.5178571939468384,1.4553571939468384,1.5,1.4642857313156128,47961200.0,0.15993797779083252
1990-07-23,1.4910714626312256,1.4285714626312256,1.4642857313156128,1.4821428060531616,67547200.0,0.1618884652853012
1990-07-24,1.5089285373687744,1.4642857313156128,1.5,1.5044642686843872,48479200.0,0.16432645916938782
1990-07-25,1.5446428060531616,1.4910714626312256,1.5,1.5089285373687744,26230400.0,0.16481415927410126
1990-07-26,1.5178571939468384,1.4642857313156128,1.5089285373687744,1.4776785373687744,20084400.0,0.16140080988407135
1990-07-27,1.4910714626312256,1.4464285373687744,1.4732142686843872,1.4776785373687744,15579200.0,0.16140080988407135
1990-07-30,1.5178571939468384,1.4553571939468384,1.4553571939468384,1.5133928060531616,21364000.0,0.16530179977416992
1990-07-31,1.5267857313156128,1.4821428060531616,1.5178571939468384,1.5,24001600.0,0.1638389378786087
1990-08-01,1.5267857313156128,1.4821428060531616,1.5,1.5133928060531616,23377200.0,0.16530179977416992
1990-08-02,1.5625,1.4732142686843872,1.4732142686843872,1.5535714626312256,55781600.0,0.1696903109550476
1990-08-03,1.5625,1.4196428060531616,1.5535714626312256,1.4732142686843872,67242000.0,0.16091321408748627
1990-08-06,1.4464285373687744,1.375,1.3928571939468384,1.4107142686843872,44914800.0,0.15408660471439362
1990-08-07,1.4508928060531616,1.3839285373687744,1.4375,1.4107142686843872,49632800.0,0.15408660471439362
1990-08-08,1.4553571939468384,1.4107142686843872,1.4107142686843872,1.4330357313156128,25634000.0,0.15652470290660858
1990-08-09,1.4464285373687744,1.4017857313156128,1.4375,1.4107142686843872,24096800.0,0.15408660471439362
1990-08-10,1.4017857313156128,1.3660714626312256,1.3839285373687744,1.3839285373687744,25676000.0,0.15116094052791595
1990-08-13,1.4285714626312256,1.3526785373687744,1.3571428060531616,1.4241071939468384,39029200.0,0.15554951131343842
1990-08-14,1.4285714626312256,1.4017857313156128,1.4285714626312256,1.4196428060531616,24542000.0,0.15506179630756378
1990-08-15,1.4375,1.4017857313156128,1.4285714626312256,1.4017857313156128,23013200.0,0.15311141312122345
1990-08-16,1.4151785373687744,1.375,1.3928571939468384,1.375,30973600.0,0.15018567442893982
1990-08-17,1.375,1.2767857313156128,1.375,1.3035714626312256,61527200.0,0.142383873462677
1990-08-20,1.3392857313156128,1.2946428060531616,1.3035714626312256,1.3125,18765600.0,0.156571164727211
1990-08-21,1.3125,1.2589285373687744,1.2767857313156128,1.2946428060531616,40261200.0,0.15444087982177734
1990-08-22,1.3214285373687744,1.2455357313156128,1.3214285373687744,1.2544642686843872,30679600.0,0.14964787662029266
1990-08-23,1.25,1.1964285373687744,1.2232142686843872,1.2321428060531616,35924000.0,0.14698508381843567
1990-08-24,1.2857142686843872,1.2410714626312256,1.2589285373687744,1.2678571939468384,18354000.0,0.1512455940246582
1990-08-27,1.3571428060531616,1.2946428060531616,1.3125,1.3482142686843872,29366400.0,0.1608315259218216
1990-08-28,1.3705357313156128,1.3303571939468384,1.3392857313156128,1.3616071939468384,20048000.0,0.16242919862270355
1990-08-29,1.3616071939468384,1.3125,1.3571428060531616,1.3303571939468384,37732800.0,0.1587013155221939
1990-08-30,1.3392857313156128,1.2857142686843872,1.3303571939468384,1.2946428060531616,30648800.0,0.15444087982177734
1990-08-31,1.3303571939468384,1.2857142686843872,1.2857142686843872,1.3214285373687744,24864000.0,0.15763621032238007
1990-09-04,1.3392857313156128,1.3035714626312256,1.3035714626312256,1.3214285373687744,20686400.0,0.15763621032238007
1990-09-05,1.3303571939468384,1.2767857313156128,1.3303571939468384,1.2857142686843872,16013200.0,0.1533757746219635
1990-09-06,1.2857142686843872,1.2589285373687744,1.2678571939468384,1.2767857313156128,21907200.0,0.15231065452098846
1990-09-07,1.3125,1.2544642686843872,1.2678571939468384,1.2991071939468384,14543200.0,0.15497341752052307
1990-09-10,1.3214285373687744,1.2767857313156128,1.3214285373687744,1.2767857313156128,18995200.0,0.15231065452098846
1990-09-11,1.2901785373687744,1.2053571939468384,1.2857142686843872,1.2142857313156128,44567600.0,0.1448548436164856
1990-09-12,1.2321428060531616,1.1964285373687744,1.2321428060531616,1.2142857313156128,25102000.0,0.1448548436164856
1990-09-13,1.2410714626312256,1.1785714626312256,1.2321428060531616,1.2053571939468384,24315200.0,0.14378978312015533
1990-09-14,1.2232142686843872,1.1875,1.1964285373687744,1.2142857313156128,28478800.0,0.1448548436164856
1990-09-17,1.2589285373687744,1.1964285373687744,1.2142857313156128,1.2053571939468384,19418000.0,0.14378978312015533
1990-09-18,1.2053571939468384,1.1785714626312256,1.2053571939468384,1.1919642686843872,31152800.0,0.14219212532043457
1990-09-19,1.2053571939468384,1.1428571939468384,1.1875,1.1607142686843872,45614800.0,0.13846421241760254
1990-09-20,1.1517857313156128,1.1160714626312256,1.1517857313156128,1.1294642686843872,25233600.0,0.1347363293170929
1990-09-21,1.1607142686843872,1.1071428060531616,1.1428571939468384,1.125,38466400.0,0.13420380651950836
1990-09-24,1.125,1.0625,1.125,1.0803571939468384,34624800.0,0.12887825071811676
1990-09-25,1.0982142686843872,1.0446428060531616,1.0892857313156128,1.0714285373687744,39488400.0,0.12781313061714172
1990-09-26,1.0892857313156128,1.0625,1.0714285373687744,1.0625,23534000.0,0.12674804031848907
1990-09-27,1.0892857313156128,1.0,1.0714285373687744,1.0089285373687744,35585200.0,0.12035737931728363
1990-09-28,1.0357142686843872,0.9732142686843872,1.0178571939468384,1.0357142686843872,44010400.0,0.12355268001556396
1990-10-01,1.1071428060531616,1.0446428060531616,1.0535714626312256,1.0892857313156128,38914400.0,0.1299433410167694
1990-10-02,1.1428571939468384,1.0535714626312256,1.1071428060531616,1.0580357313156128,67746000.0,0.12621545791625977
1990-10-03,1.0625,0.9553571343421936,1.0625,0.9642857313156128,67060000.0,0.11503180116415024
1990-10-04,1.0,0.9375,0.9553571343421936,1.0,53373600.0,0.1192922443151474
1990-10-05,1.0267857313156128,0.9642857313156128,0.9642857313156128,1.0,24872400.0,0.1192922443151474
1990-10-08,1.0446428060531616,1.0089285373687744,1.0267857313156128,1.0401785373687744,15383200.0,0.12408524751663208
1990-10-09,1.0357142686843872,0.9910714030265808,1.0178571939468384,1.0,30144800.0,0.1192922443151474
1990-10-10,1.0,0.9285714030265808,0.9732142686843872,0.9464285969734192,36976800.0,0.11290158331394196
1990-10-11,0.9955357313156128,0.9107142686843872,0.9553571343421936,0.9910714030265808,51494800.0,0.11822713911533356
1990-10-12,1.0178571939468384,0.9642857313156128,1.0089285373687744,1.0089285373687744,57162000.0,0.12035737931728363
1990-10-15,1.0267857313156128,0.9508928656578064,1.0178571939468384,0.9910714030265808,50254400.0,0.11822713911533356
1990-10-16,0.9821428656578064,0.8660714030265808,0.9821428656578064,0.8928571343421936,76308400.0,0.10651092231273651
1990-10-17,0.9464285969734192,0.8928571343421936,0.9017857313156128,0.9464285969734192,77266000.0,0.11290158331394196
1990-10-18,1.0267857313156128,0.9464285969734192,0.9464285969734192,1.0178571939468384,78750000.0,0.12142247706651688
1990-10-19,1.1339285373687744,1.0803571939468384,1.1160714626312256,1.1205357313156128,233433200.0,0.13367123901844025
1990-10-22,1.125,1.0892857313156128,1.125,1.1116071939468384,63184800.0,0.1326061636209488
1990-10-23,1.125,1.0803571939468384,1.1071428060531616,1.1071428060531616,41762000.0,0.1320735514163971
1990-10-24,1.1071428060531616,1.0714285373687744,1.0982142686843872,1.0892857313156128,35456400.0,0.1299433410167694
1990-10-25,1.1160714626312256,1.0580357313156128,1.0803571939468384,1.0714285373687744,38365600.0,0.12781313061714172
1990-10-26,1.1160714626312256,1.0625,1.0625,1.0714285373687744,33549600.0,0.12781313061714172
1990-10-29,1.0892857313156128,1.0625,1.0803571939468384,1.0669642686843872,30870000.0,0.127280592918396
1990-10-30,1.0982142686843872,1.03125,1.0625,1.0848214626312256,24511200.0,0.12941080331802368
1990-10-31,1.1383928060531616,1.0803571939468384,1.0892857313156128,1.0982142686843872,37189600.0,0.13100846111774445
1990-11-01,1.1071428060531616,1.0625,1.0892857313156128,1.0892857313156128,22663200.0,0.1299433410167694
1990-11-02,1.15625,1.0892857313156128,1.0892857313156128,1.1339285373687744,37153200.0,0.1352689564228058
1990-11-05,1.1964285373687744,1.1428571939468384,1.1517857313156128,1.1875,46118800.0,0.14165952801704407
1990-11-06,1.2321428060531616,1.1875,1.1964285373687744,1.1964285373687744,46191600.0,0.1427246630191803
1990-11-07,1.2053571939468384,1.1651785373687744,1.1964285373687744,1.1875,50744400.0,0.14165952801704407
1990-11-08,1.25,1.1785714626312256,1.1785714626312256,1.2321428060531616,49812000.0,0.14698508381843567
1990-11-09,1.2767857313156128,1.2321428060531616,1.25,1.2678571939468384,49557200.0,0.1512455940246582
1990-11-12,1.3125,1.2589285373687744,1.2678571939468384,1.2946428060531616,36262800.0,0.15444087982177734
1990-11-13,1.3035714626312256,1.2767857313156128,1.2946428060531616,1.2857142686843872,35487200.0,0.1533757746219635
1990-11-14,1.3303571939468384,1.2767857313156128,1.2767857313156128,1.3214285373687744,47686800.0,0.15763621032238007
1990-11-15,1.3214285373687744,1.2678571939468384,1.3125,1.2857142686843872,40443200.0,0.1533757746219635
1990-11-16,1.2857142686843872,1.2410714626312256,1.2767857313156128,1.2544642686843872,45752000.0,0.16505278646945953
1990-11-19,1.2991071939468384,1.2589285373687744,1.2678571939468384,1.2991071939468384,55977600.0,0.1709265559911728
1990-11-20,1.3125,1.2589285373687744,1.3035714626312256,1.2678571939468384,38407600.0,0.16681496798992157
1990-11-21,1.2946428060531616,1.2410714626312256,1.2589285373687744,1.2901785373687744,30802800.0,0.16975180804729462
1990-11-23,1.3214285373687744,1.2857142686843872,1.2946428060531616,1.2991071939468384,13300000.0,0.1709265559911728
1990-11-26,1.3214285373687744,1.2857142686843872,1.2857142686843872,1.3125,20364400.0,0.17268875241279602
1990-11-27,1.3660714626312256,1.3125,1.3214285373687744,1.3392857313156128,41146000.0,0.17621290683746338
1990-11-28,1.375,1.3125,1.3482142686843872,1.3125,43727600.0,0.17268875241279602
1990-11-29,1.3214285373687744,1.2946428060531616,1.3214285373687744,1.3125,31676400.0,0.17268875241279602
1990-11-30,1.3303571939468384,1.2946428060531616,1.2946428060531616,1.3125,30377200.0,0.17268875241279602
1990-12-03,1.3660714626312256,1.3214285373687744,1.3303571939468384,1.3616071939468384,41350400.0,0.17914985120296478
1990-12-04,1.3839285373687744,1.3392857313156128,1.3392857313156128,1.375,38038000.0,0.18091194331645966
1990-12-05,1.4375,1.3526785373687744,1.375,1.4330357313156128,54597200.0,0.18854789435863495
1990-12-06,1.4910714626312256,1.4464285373687744,1.4732142686843872,1.4732142686843872,133061600.0,0.19383426010608673
1990-12-07,1.5267857313156128,1.4642857313156128,1.4642857313156128,1.5178571939468384,82415200.0,0.1997080296278
1990-12-10,1.5178571939468384,1.4821428060531616,1.5089285373687744,1.4910714626312256,62647200.0,0.19618377089500427
1990-12-11,1.4821428060531616,1.4285714626312256,1.4732142686843872,1.4285714626312256,86970800.0,0.18796049058437347
1990-12-12,1.4285714626312256,1.3928571939468384,1.4196428060531616,1.4151785373687744,60589200.0,0.18619830906391144
1990-12-13,1.4642857313156128,1.4107142686843872,1.4107142686843872,1.4553571939468384,40182800.0,0.19148479402065277
1990-12-14,1.4464285373687744,1.4107142686843872,1.4375,1.4241071939468384,21767200.0,0.18737313151359558
1990-12-17,1.4464285373687744,1.3928571939468384,1.3928571939468384,1.4330357313156128,32776800.0,0.18854789435863495
1990-12-18,1.5178571939468384,1.4553571939468384,1.4642857313156128,1.5089285373687744,55246800.0,0.1985333114862442
1990-12-19,1.5178571939468384,1.46875,1.5178571939468384,1.4955357313156128,35165200.0,0.19677114486694336
1990-12-20,1.5892857313156128,1.4732142686843872,1.4732142686843872,1.5714285373687744,100268000.0,0.2067565768957138
1990-12-21,1.6160714626312256,1.5535714626312256,1.5803571939468384,1.6071428060531616,86534000.0,0.2114555686712265
1990-12-24,1.6071428060531616,1.5714285373687744,1.5982142686843872,1.5714285373687744,14680400.0,0.2067565768957138
1990-12-26,1.5803571939468384,1.5357142686843872,1.5714285373687744,1.5625,25768400.0,0.20558178424835205
1990-12-27,1.5714285373687744,1.5446428060531616,1.5446428060531616,1.5535714626312256,24413200.0,0.20440706610679626
