datetime,AAPL,cash,commission,total,return,equity_curve,drawdown
1991-09-17,28.12214493751526,99982.31610621214,1.3,100010.43825114965,1.0042673648458234e-05,1.0001043825114955,8.199557662025292e-05
1991-09-18,28.7678062915802,99982.31610621214,1.3,100011.08391250372,6.455939653537968e-06,1.0001108391250362,7.553896307954666e-05
1991-09-19,28.552594780921936,99982.31610621214,1.3,100010.86870099306,-2.1518765944694707e-06,1.0001086870099296,7.769107818611509e-05
1991-09-20,29.054754972457893,99982.31610621214,1.3,100011.3708611846,5.021056191711892e-06,1.000113708611845,7.266947627071474e-05
1991-09-23,28.409108519554138,99982.31610621214,1.3,100010.72521473169,-6.455730456877973e-06,1.000107252147316,7.912594079972912e-05
1991-09-24,28.839552402496338,99982.31610621214,1.3,100011.15565861463,4.303977218622634e-06,1.0001115565861454,7.482150197035686e-05
1991-09-25,28.983023762702942,99982.31610621214,1.3,100011.29912997484,1.4345535681581367e-06,1.0001129912997475,7.338678836821266e-05
1991-09-26,28.696057200431824,99982.31610621214,1.3,100011.01216341257,-2.8693414121372385e-06,1.0001101216341248,7.62564539908972e-05
1991-09-27,28.12214493751526,99982.31610621214,1.3,100010.43825114965,-5.738490697182463e-06,1.0001043825114957,8.199557662003087e-05
1991-09-30,28.409108519554138,99982.31610621214,1.3,100010.72521473169,2.8693363118836857e-06,1.0001072521473162,7.912594079950708e-05
1991-10-01,29.1265070438385,99982.31610621214,1.3,100011.44261325597,7.173215899936025e-06,1.000114426132559,7.195195555675937e-05
1991-10-02,28.552594780921936,99982.31610621214,1.3,100010.86870099306,-5.738465998716968e-06,1.0001086870099298,7.769107818589305e-05
1991-10-03,27.404749393463128,99982.31610621214,1.3,100009.7208556056,-1.1477206451337985e-05,1.0000972085560553,8.91695320603958e-05
1991-10-04,27.69170999526977,99982.31610621214,1.3,100010.0078162074,2.8693270948121352e-06,1.0001000781620732,8.629992604247683e-05
1991-10-07,27.619963884353638,99982.31610621214,1.3,100009.93607009649,-7.173893141754206e-07,1.000099360700964,8.701738715166663e-05
1991-10-08,27.69170999526977,99982.31610621214,1.3,100010.0078162074,7.173898288748148e-07,1.0001000781620732,8.629992604247683e-05
1991-10-09,27.548229694366448,99982.31610621214,1.3,100009.8643359065,-1.434659430921137e-06,1.0000986433590642,8.773472905154733e-05
1991-10-10,27.404749393463128,99982.31610621214,1.3,100009.7208556056,-1.4346614891636023e-06,1.000097208556055,8.916953206061784e-05
1991-10-11,27.835184335708618,99982.31610621214,1.3,100010.15129054784,4.303931043558862e-06,1.0001015129054776,8.486518263817189e-05
1991-10-14,28.624334931373603,99982.31610621214,1.3,100010.94044114351,7.890704948332328e-06,1.0001094044114343,7.697367668146882e-05
1991-10-15,30.130869150161743,99982.31610621214,1.3,100012.4469753623,1.5063694153383267e-05,1.0001244697536222,6.190833449348787e-05
1991-10-16,30.704790353775024,99982.31610621214,1.3,100013.02089656591,5.738497766749617e-06,1.0001302089656583,5.616912245742789e-05
1991-10-17,30.059128999710083,99982.31610621214,1.3,100012.37523521185,-6.455772941116322e-06,1.0001237523521176,6.262573599813415e-05
1991-10-18,31.565678119659424,99982.31610621214,1.3,100013.8817843318,1.5063627040179384e-05,1.000138817843317,4.756024479868337e-05
1991-10-21,31.422194838523865,99982.31610621214,1.3,100013.73830105066,-1.4346336586479325e-06,1.0001373830105056,4.899507761013666e-05
1991-10-22,31.278717517852783,99982.31610621214,1.3,100013.59482372999,-1.4345761203404805e-06,1.000135948237299,5.0429850816824384e-05
1991-10-23,30.489572882652283,99982.31610621214,1.3,100012.80567909479,-7.890373669661166e-06,1.0001280567909467,5.832129716898393e-05
1991-10-24,29.915648698806763,99982.31610621214,1.3,100012.23175491094,-5.7385069837101454e-06,1.0001223175491083,6.40605390074267e-05
1991-10-25,29.413476586341858,99982.31610621214,1.3,100011.72958279848,-5.021106955105381e-06,1.0001172958279836,6.908226013213614e-05
1991-10-28,29.556944966316223,99982.31610621214,1.3,100011.87305117845,1.434515537024339e-06,1.0001187305117833,6.764757633237473e-05
1991-10-29,29.700428247451782,99982.31610621214,1.3,100012.01653445959,1.4346624730432467e-06,1.0001201653445946,6.621274352114348e-05
1991-10-30,28.552594780921936,99982.31610621214,1.3,100010.86870099306,-1.1476955532940813e-05,1.0001086870099294,7.769107818633714e-05
1991-10-31,29.556944966316223,99982.31610621214,1.3,100011.87305117845,1.0042410374389021e-05,1.0001187305117833,6.764757633237473e-05
1991-11-01,29.2699933052063,99982.31610621214,1.3,100011.58609951734,-2.869175952380232e-06,1.0001158609951721,7.051709294358943e-05
1991-11-04,28.552594780921936,99982.31610621214,1.3,100010.86870099306,-7.1731541541053545e-06,1.0001086870099292,7.769107818655918e-05
1991-11-05,27.978670597076416,99982.31610621214,1.3,100010.29477680921,-5.738618125250561e-06,1.0001029477680907,8.343032002500195e-05
1991-11-06,27.548229694366448,99982.31610621214,1.3,100009.8643359065,-4.303965943419641e-06,1.0000986433590635,8.773472905221347e-05
1991-11-07,28.552594780921936,99982.31610621214,1.3,100010.86870099306,1.0042660223863464e-05,1.0001086870099292,7.769107818655918e-05
1991-11-08,30.561313033103943,99982.31610621214,1.3,100012.87741924524,2.0084999543312776e-05,1.000128774192451,5.7603895664781746e-05
1991-11-11,30.848273634910583,99982.31610621214,1.3,100013.16437984705,2.8692365343641058e-06,1.0001316437984689,5.473428964686278e-05
1991-11-12,31.278717517852783,99982.31610621214,1.3,100013.59482372999,4.3038722512545036e-06,1.0001359482372982,5.042985081749052e-05
1991-11-13,31.063494086265564,99982.31610621214,1.3,100013.3796002984,-2.1519417632287485e-06,1.0001337960029824,5.258208513336804e-05
1991-11-14,31.422194838523865,99982.31610621214,1.3,100013.73830105066,3.58652765952705e-06,1.000137383010505,4.8995077610802795e-05
1991-11-15,28.696057200431824,99982.31610621214,1.3,100011.01216341257,-2.725763164546091e-05,1.000110121634124,7.625645399178538e-05
1991-11-18,32.07080364227295,99982.31610621214,1.3,100014.38690985441,3.374374850162454e-05,1.0001438690985422,4.2508989573475375e-05
1991-11-19,31.5324604511261,99982.31610621214,1.3,100013.84856666326,-5.3826575133753e-06,1.0001384856666309,4.789242148484085e-05
1991-11-20,31.070998311042786,99982.31610621214,1.3,100013.38710452318,-4.613982430345942e-06,1.00013387104523,5.2507042885618915e-05
1991-11-21,31.37863576412201,99982.31610621214,1.3,100013.69474197626,3.075962748511074e-06,1.000136947419761,4.9430668354721874e-05
1991-11-22,31.5324604511261,99982.31610621214,1.3,100013.84856666326,1.5380362399231018e-06,1.000138485666631,4.789242148461881e-05
1991-11-25,31.5324604511261,99982.31610621214,1.3,100013.84856666326,0.0,1.000138485666631,4.789242148461881e-05
1991-11-26,31.686267256736755,99982.31610621214,1.3,100014.00237346887,1.537855085276263e-06,1.0001400237346874,4.6354353428368356e-05
1991-11-27,31.37863576412201,99982.31610621214,1.3,100013.69474197626,-3.075884229319925e-06,1.0001369474197612,4.943066835449983e-05
1991-11-29,31.224817037582397,99982.31610621214,1.3,100013.54092324972,-1.5379766434842068e-06,1.0001354092324959,5.096885561983733e-05
1991-12-02,31.84008002281189,99982.31610621214,1.3,100014.15618623495,6.151796842157609e-06,1.0001415618623481,4.481622576757438e-05
1991-12-03,31.070998311042786,99982.31610621214,1.3,100013.38710452318,-7.68972854536809e-06,1.0001338710452305,5.2507042885174826e-05
1991-12-04,31.070998311042786,99982.31610621214,1.3,100013.38710452318,0.0,1.0001338710452305,5.2507042885174826e-05
1991-12-05,30.763357877731323,99982.31610621214,1.3,100013.07946408987,-3.0759925467860327e-06,1.0001307946408975,5.558344721823261e-05
1991-12-06,29.994282126426697,99982.31610621214,1.3,100012.31038833856,-7.689751734707428e-06,1.0001231038833844,6.327420473128953e-05
1991-12-09,30.225005745887763,99982.31610621214,1.3,100012.54111195802,2.3069521999374842e-06,1.0001254111195792,6.096696853652439e-05
1991-12-10,30.225005745887763,99982.31610621214,1.3,100012.54111195802,0.0,1.0001254111195792,6.096696853652439e-05
1991-12-11,30.14810085296631,99982.31610621214,1.3,100012.4642070651,-7.689524940124315e-07,1.00012464207065,6.173601746572999e-05
1991-12-12,30.37881851196289,99982.31610621214,1.3,100012.6949247241,2.3068890544486464e-06,1.0001269492472398,5.942884087595246e-05
1991-12-13,30.9940904378891,99982.31610621214,1.3,100013.31019665003,6.151938275245072e-06,1.000133101966499,5.3276121616763206e-05
1991-12-16,31.070998311042786,99982.31610621214,1.3,100013.38710452318,7.68976379239561e-07,1.0001338710452305,5.2507042885174826e-05
1991-12-17,31.070998311042786,99982.31610621214,1.3,100013.38710452318,0.0,1.0001338710452305,5.2507042885174826e-05
1991-12-18,31.84008002281189,99982.31610621214,1.3,100014.15618623495,7.689787677733761e-06,1.0001415618623481,4.481622576757438e-05
1991-12-19,31.224817037582397,99982.31610621214,1.3,100013.54092324972,-6.151758997874346e-06,1.0001354092324959,5.096885561983733e-05
1991-12-20,30.91718852519989,99982.31610621214,1.3,100013.23329473734,-3.0758686228038457e-06,1.0001323329473721,5.404514074358602e-05
1991-12-23,31.686267256736755,99982.31610621214,1.3,100014.00237346887,7.689769705443439e-06,1.0001400237346876,4.635435342814631e-05
1991-12-24,32.14772343635559,99982.31610621214,1.3,100014.46382964849,4.613915738582719e-06,1.0001446382964838,4.173979163191177e-05
1991-12-26,33.76278281211853,99982.31610621214,1.3,100016.07888902425,1.6148258101145174e-05,1.0001607888902415,2.5589197874209546e-05
1991-12-27,33.839714527130134,99982.31610621214,1.3,100016.15582073927,7.691934722497962e-07,1.0001615582073915,2.481988072422503e-05
1991-12-30,34.9164217710495,99982.31610621214,1.3,100017.23252798319,1.0765333211315564e-05,1.0001723252798307,1.4052808285036633e-05
1991-12-31,34.685689210891724,99982.31610621214,1.3,100017.00179542303,-2.3069280595811037e-06,1.000170017954229,1.636013388672808e-05
1992-01-02,36.60840690135956,99982.31610621214,1.3,100018.9245131135,1.9223908495069608e-05,1.0001892451311336,0.0
1992-01-03,36.300769448280334,99982.31610621214,1.3,100018.61687566042,-3.0757924520674607e-06,1.0001861687566027,3.0763745308970414e-06
1992-01-06,35.6855034828186,99982.31610621214,1.3,100018.00160969495,-6.151514434837857e-06,1.000180016096948,9.229034185542773e-06
1992-01-07,36.37767136096953,99982.31610621214,1.3,100018.6937775731,6.9204329922190055e-06,1.0001869377757295,2.3073554040742295e-06
1992-01-08,37.223678827285774,99982.31610621214,1.3,100019.53978503942,8.4584934512133e-06,1.0001953978503928,0.0
1992-01-09,38.300400972366326,99982.31610621214,1.3,100020.6165071845,1.076511796993529e-05,1.0002061650718437,0.0
1992-01-10,38.300400972366326,99982.31610621214,1.3,100020.6165071845,0.0,1.0002061650718437,0.0
1992-01-13,38.14657628536224,99982.31610621214,1.3,100020.4626824975,-1.5379298026196864e-06,1.0002046268249736,1.538246870103066e-06
1992-01-14,39.68474268913269,99982.31610621214,1.3,100022.00084890127,1.537851718058647e-05,1.0002200084890114,0.0
1992-01-15,39.06948566436768,99982.31610621214,1.3,100021.3855918765,-6.151216927707814e-06,1.0002138559187637,6.152570247719424e-06
1992-01-16,38.6080265045166,99982.31610621214,1.3,100020.92413271665,-4.613604951742012e-06,1.0002092413271653,1.0767161846114703e-05
1992-01-17,39.838561415672295,99982.31610621214,1.3,100022.15466762781,1.2302774862638088e-05,1.000221546676277,0.0
1992-01-20,39.37710225582123,99982.31610621214,1.3,100021.69320846796,-4.613569477562862e-06,1.0002169320846783,4.614591598617324e-06
1992-01-21,37.60821521282196,99982.31610621214,1.3,100019.92432142496,-1.768503397869825e-05,1.0001992432142484,2.2303462028583354e-05
1992-01-22,39.06948566436768,99982.31610621214,1.3,100021.3855918765,1.4609793613118427e-05,1.0002138559187637,7.690757513278967e-06
1992-01-23,39.68474268913269,99982.31610621214,1.3,100022.00084890127,6.151254765329739e-06,1.0002200084890112,1.5381872657815876e-06
1992-01-24,39.76166248321533,99982.31610621214,1.3,100022.07776869535,7.690287480155433e-07,1.000220777686952,7.689893248841173e-07
1992-01-27,39.68474268913269,99982.31610621214,1.3,100022.00084890127,-7.690281565997381e-07,1.0002200084890112,1.5381872657815876e-06
1992-01-28,40.14619290828705,99982.31610621214,1.3,100022.46229912042,4.613487185167742e-06,1.0002246229912026,0.0
1992-01-29,38.91565203666687,99982.31610621214,1.3,100021.2317582488,-1.2302645259198997e-05,1.0002123175824864,1.230540871621777e-05
1992-01-30,39.223289489746094,99982.31610621214,1.3,100021.53939570188,3.075721501044626e-06,1.0002153939570173,9.229034185320728e-06
1992-01-31,39.838561415672295,99982.31610621214,1.3,100022.15466762781,6.151394286169065e-06,1.0002215466762767,3.076314925909429e-06
1992-02-03,40.45383930206299,99982.31610621214,1.3,100022.7699455142,6.151416038102653e-06,1.0002276994551407,0.0
1992-02-04,40.45383930206299,99982.31610621214,1.3,100022.7699455142,0.0,1.0002276994551407,0.0
1992-02-05,40.68455696105957,99982.31610621214,1.3,100023.0006631732,2.3066513668013044e-06,1.0002300066317307,0.0
1992-02-06,39.45402503013611,99982.31610621214,1.3,100021.77013124227,-1.2302489655002802e-05,1.0002177013124214,1.2305319309291463e-05
1992-02-07,39.37710225582123,99982.31610621214,1.3,100021.69320846796,-7.690603177623601e-07,1.000216932084678,1.3074547052571717e-05
1992-02-10,38.83874714374542,99982.31610621214,1.3,100021.15485335588,-5.382383509111577e-06,1.0002115485335572,1.845809817346833e-05
1992-02-11,38.684922456741326,99982.31610621214,1.3,100021.00102866888,-1.5379215250188594e-06,1.000210010286687,1.9996345043571395e-05
1992-02-12,40.14619290828705,99982.31610621214,1.3,100022.46229912042,1.4609636341589294e-05,1.0002246229912026,5.383640528044964e-06
1992-02-13,39.53093588352203,99982.31610621214,1.3,100021.84704209566,-6.151188549297082e-06,1.000218470420955,1.1536210775764388e-05
1992-02-14,41.63115620613098,99982.31610621214,1.3,100023.94726241827,2.0997615868045827e-05,1.000239472624181,0.0
1992-02-18,40.73847234249115,99982.31610621214,1.3,100023.05457855463,-8.924701414780856e-06,1.0002305457855445,8.926838636513779e-06
1992-02-19,40.25156199932097,99982.31610621214,1.3,100022.56766821146,-4.8679811391894035e-06,1.0002256766821127,1.3795942068295375e-05
1992-02-20,41.95577502250672,99982.31610621214,1.3,100024.27188123464,1.7038285088144534e-05,1.0002427188123444,0.0
1992-02-21,42.19921231269837,99982.31610621214,1.3,100024.51531852483,2.4337821771247548e-06,1.0002451531852463,0.0
1992-02-24,42.929592728614814,99982.31610621214,1.3,100025.24569894075,7.30201404719466e-06,1.0002524569894056,0.0
1992-02-25,44.471481442451484,99982.31610621214,1.3,100026.78758765459,1.5414995514939633e-05,1.000267875876544,0.0
1992-02-26,45.36415040493012,99982.31610621214,1.3,100027.68025661707,8.924299020440785e-06,1.0002768025661688,0.0
1992-02-27,44.471481442451484,99982.31610621214,1.3,100026.78758765459,-8.92421937792598e-06,1.000267875876544,8.926689624821904e-06
1992-02-28,43.82225573062897,99982.31610621214,1.3,100026.13836194277,-6.49051846490778e-06,1.0002613836194258,1.541894674295108e-05
1992-03-02,43.659958243370056,99982.31610621214,1.3,100025.9760644555,-1.6225507644129777e-06,1.0002597606445534,1.7041921615446043e-05
1992-03-03,43.09189021587372,99982.31610621214,1.3,100025.40799642801,-5.679205041020374e-06,1.0002540799642783,2.272260189051245e-05
1992-03-04,42.19921231269837,99982.31610621214,1.3,100024.51531852483,-8.92451149214768e-06,1.0002451531852465,3.164938092226066e-05
1992-03-05,41.22539758682251,99982.31610621214,1.3,100023.54150379896,-9.735760506113245e-06,1.0002354150379877,4.1387528181058286e-05
1992-03-06,41.549989581108086,99982.31610621214,1.3,100023.86609579324,3.245155984377135e-06,1.0002386609579306,3.81416082382291e-05
1992-03-09,41.38768613338471,99982.31610621214,1.3,100023.70379234552,-1.6226472147051751e-06,1.0002370379234533,3.976464271548963e-05
1992-03-10,41.38768613338471,99982.31610621214,1.3,100023.70379234552,0.0,1.0002370379234533,3.976464271548963e-05
1992-03-11,41.06307625770569,99982.31610621214,1.3,100023.37918246984,-3.245329490586535e-06,1.0002337918246966,4.301074147217143e-05
1992-03-12,40.73847234249115,99982.31610621214,1.3,100023.05457855463,-3.245280432162545e-06,1.0002305457855445,4.625678062430971e-05
1992-03-13,40.981924533844,99982.31610621214,1.3,100023.29803074598,2.4339607740397895e-06,1.0002329803074579,4.382225871091272e-05
1992-03-16,41.144222021102905,99982.31610621214,1.3,100023.46032823324,1.622596839556678e-06,1.0002346032823306,4.219928383819571e-05
1992-03-17,40.81961512565613,99982.31610621214,1.3,100023.13572133779,-3.245307594657021e-06,1.000231357213376,4.5445352792716776e-05
1992-03-18,41.38768613338471,99982.31610621214,1.3,100023.70379234552,5.679396108071444e-06,1.0002370379234533,3.976464271548963e-05
1992-03-19,40.90077579021454,99982.31610621214,1.3,100023.21688200235,-4.867949543019279e-06,1.0002321688200217,4.463374614704918e-05
1992-03-20,41.06307625770569,99982.31610621214,1.3,100023.37918246984,1.6226279513364972e-06,1.0002337918246966,4.301074147217143e-05
1992-03-23,40.90077579021454,99982.31610621214,1.3,100023.21688200235,-1.622625318331572e-06,1.0002321688200217,4.463374614704918e-05
1992-03-24,42.19921231269837,99982.31610621214,1.3,100024.51531852483,1.2981351359853122e-05,1.0002451531852465,3.164938092226066e-05
1992-03-25,41.87460839748383,99982.31610621214,1.3,100024.19071460962,-3.245243570315637e-06,1.0002419071460944,3.489542007439894e-05
1992-03-26,41.549989581108086,99982.31610621214,1.3,100023.86609579324,-3.245403077611897e-06,1.0002386609579306,3.81416082382291e-05
1992-03-27,39.60234224796295,99982.31610621214,1.3,100021.9184484601,-1.947182616679477e-05,1.0002191844845991,5.761808156967696e-05
1992-03-30,37.73583471775055,99982.31610621214,1.3,100020.05194092989,-1.8660985103724492e-05,1.000200519409297,7.628315687169263e-05
1992-03-31,37.81698346138001,99982.31610621214,1.3,100020.13308967352,8.113247498275911e-07,1.0002013308967332,7.547166943555617e-05
1992-04-01,38.303902745246894,99982.31610621214,1.3,100020.62000895738,4.868212716946374e-06,1.0002062000895717,7.060247659707031e-05
1992-04-02,38.14160227775574,99982.31610621214,1.3,100020.45770848989,-1.6226700801924565e-06,1.0002045770848969,7.222548127194806e-05
1992-04-03,38.303902745246894,99982.31610621214,1.3,100020.62000895738,1.622672713308404e-06,1.0002062000895717,7.060247659707031e-05
1992-04-06,39.440038800239556,99982.31610621214,1.3,100021.75614501238,1.1359018319279102e-05,1.0002175614501216,5.9241116047159537e-05
1992-04-07,37.16776967048645,99982.31610621214,1.3,100019.48387588262,-2.271774879114563e-05,1.0001948387588242,8.19638073445983e-05
1992-04-08,36.275091767311096,99982.31610621214,1.3,100018.59119797945,-8.92504008798145e-06,1.0001859119797925,9.08905863763465e-05
1992-04-09,37.16776967048645,99982.31610621214,1.3,100019.48387588262,8.925119745040178e-06,1.0001948387588242,8.19638073445983e-05
1992-04-10,36.03164553642273,99982.31610621214,1.3,100018.34775174856,-1.1359028161739282e-05,1.0001834775174836,9.332504868519997e-05
1992-04-13,36.68086528778076,99982.31610621214,1.3,100018.99697149992,6.491006559805612e-06,1.0001899697149972,8.683285117161432e-05
1992-04-14,38.14160227775574,99982.31610621214,1.3,100020.45770848989,1.4604595468981074e-05,1.000204577084897,7.222548127172601e-05
1992-04-15,39.27774429321289,99982.31610621214,1.3,100021.59385050535,1.1359096343754871e-05,1.0002159385050517,6.086406111704967e-05
1992-04-16,38.303902745246894,99982.31610621214,1.3,100020.62000895738,-9.736313034802713e-06,1.0002062000895722,7.060247659662622e-05
1992-04-20,36.84316575527191,99982.31610621214,1.3,100019.15927196741,-1.4604358479775037e-05,1.0001915927196723,8.520984649651453e-05
1992-04-21,36.518558859825134,99982.31610621214,1.3,100018.83466507196,-3.2454471504683724e-06,1.0001883466507178,8.84559154510356e-05
1992-04-22,37.411224842071526,99982.31610621214,1.3,100019.72733105421,8.924978832647312e-06,1.0001972733105402,7.952925562859647e-05
1992-04-23,37.00547218322754,99982.31610621214,1.3,100019.32157839536,-4.0567263046575874e-06,1.0001932157839517,8.358678221709326e-05
1992-04-24,36.68086528778076,99982.31610621214,1.3,100018.99697149992,-3.2454418839034105e-06,1.0001899697149972,8.683285117161432e-05
1992-04-27,36.193940043449395,99982.31610621214,1.3,100018.51004625559,-4.8683276084871e-06,1.000185100462554,9.170210361486575e-05
1992-04-28,35.22011339664459,99982.31610621214,1.3,100017.53621960878,-9.73646424395902e-06,1.000175362196086,0.00010144037008275042
1992-04-29,37.00547218322754,99982.31610621214,1.3,100019.32157839536,1.7850457570300904e-05,1.0001932157839517,8.358678221709326e-05
1992-04-30,39.034268260002136,99982.31610621214,1.3,100021.35037447214,2.0284041570839406e-05,1.0002135037447195,6.329882144928689e-05
1992-05-01,38.4662002325058,99982.31610621214,1.3,100020.78230644464,-5.679467687369488e-06,1.0002078230644444,6.89795017243533e-05
1992-05-04,39.27774429321289,99982.31610621214,1.3,100021.59385050535,8.113754381700033e-06,1.0002159385050515,6.086406111727172e-05
1992-05-05,39.27774429321289,99982.31610621214,1.3,100021.59385050535,0.0,1.0002159385050515,6.086406111727172e-05
1992-05-06,40.08925557136536,99982.31610621214,1.3,100022.4053617835,8.113360794537172e-06,1.000224053617833,5.2748948335734624e-05
1992-05-07,39.440038800239556,99982.31610621214,1.3,100021.75614501238,-6.490713443385587e-06,1.0002175614501219,5.924111604693749e-05
1992-05-08,40.25156199932097,99982.31610621214,1.3,100022.56766821146,8.113466813286507e-06,1.0002256766821127,5.112588405609131e-05
1992-05-11,40.41388034820557,99982.31610621214,1.3,100022.72998656034,1.6228172567966936e-06,1.0002272998656014,4.9502700567360947e-05
1992-05-12,40.41388034820557,99982.31610621214,1.3,100022.72998656034,0.0,1.0002272998656014,4.9502700567360947e-05
1992-05-13,40.73847234249115,99982.31610621214,1.3,100023.05457855463,3.245182313316164e-06,1.0002305457855443,4.625678062453176e-05
1992-05-14,39.84580338001251,99982.31610621214,1.3,100022.16190959215,-8.924632088458395e-06,1.0002216190959194,5.518347024935366e-05
1992-05-15,39.35888409614563,99982.31610621214,1.3,100021.67499030828,-4.86811397160114e-06,1.0002167499030807,6.0052663088061564e-05
1992-05-18,39.19659852981568,99982.31610621214,1.3,100021.51270474195,-1.6225039857209467e-06,1.0002151270474173,6.167551875146948e-05
1992-05-19,38.54734897613525,99982.31610621214,1.3,100020.86345518827,-6.491099125760513e-06,1.0002086345518806,6.816801428821684e-05
1992-05-20,38.95311653614044,99982.31610621214,1.3,100021.26922274828,4.056829205234536e-06,1.0002126922274805,6.411033868825022e-05
1992-05-21,38.385045528411865,99982.31610621214,1.3,100020.70115174055,-5.679502091293642e-06,1.0002070115174033,6.979104876547737e-05
1992-05-22,38.62851858139038,99982.31610621214,1.3,100020.94462479353,2.434226616943036e-06,1.0002094462479332,6.735631823562294e-05
1992-05-26,38.4662002325058,99982.31610621214,1.3,100020.78230644464,-1.6228435903986593e-06,1.0002078230644442,6.897950172457534e-05
1992-05-27,39.115434885025024,99982.31610621214,1.3,100021.43154109716,6.49099754612692e-06,1.0002143154109693,6.248715519951986e-05
1992-05-28,38.62851858139038,99982.31610621214,1.3,100020.94462479353,-4.8681197232225415e-06,1.000209446247933,6.735631823584498e-05
1992-05-29,38.79081606864929,99982.31610621214,1.3,100021.10692228079,1.6226350176840043e-06,1.0002110692228054,6.573334336335002e-05
1992-06-01,39.55439329147339,99982.31610621214,1.3,100021.87049950361,7.634160891889508e-06,1.0002187049950337,5.8097571135062864e-05
1992-06-02,38.86649012565613,99982.31610621214,1.3,100021.18259633779,-6.877527508497572e-06,1.0002118259633757,6.49766027931431e-05
1992-06-03,37.23272383213043,99982.31610621214,1.3,100019.54883004427,-1.6334202927015262e-05,1.0001954883004405,8.131426572832723e-05
1992-06-04,37.49068081378937,99982.31610621214,1.3,100019.80678702593,2.5790656394963918e-06,1.0001980678702571,7.873469591168636e-05
1992-06-05,37.748628854751594,99982.31610621214,1.3,100020.06473506689,2.5789695985434236e-06,1.0002006473506666,7.615521550219384e-05
1992-06-08,37.31870651245117,99982.31610621214,1.3,100019.63481272459,-4.298360968268966e-06,1.0001963481272436,8.045443892523707e-05
1992-06-09,37.1467262506485,99982.31610621214,1.3,100019.46283246278,-1.71946500426845e-06,1.0001946283246255,8.21742415433313e-05
1992-06-10,36.9747668504715,99982.31610621214,1.3,100019.29087306261,-1.7192593851911298e-06,1.0001929087306236,8.389383554519014e-05
1992-06-11,37.06074357032776,99982.31610621214,1.3,100019.37684978246,8.5960137385932e-07,1.0001937684978222,8.303406834664351e-05
1992-06-12,37.576669454574585,99982.31610621214,1.3,100019.89277566671,5.15825933433689e-06,1.0001989277566647,7.787480950405268e-05
1992-06-15,36.20087504386902,99982.31610621214,1.3,100018.516981256,-1.375520781443651e-05,1.0001851698125577,9.16327536111261e-05
1992-06-16,33.87919068336487,99982.31610621214,1.3,100016.1952968955,-2.3212545342321533e-05,1.0001619529689527,0.00011484959721608234
1992-06-17,32.67536163330078,99982.31610621214,1.3,100014.99146784544,-1.2036341179411103e-05,1.000149914678452,0.0001268878877167534
1992-06-18,31.12758696079254,99982.31610621214,1.3,100013.44369317293,-1.5475426731415e-05,1.000134436931727,0.00014236563444169903
1992-06-19,30.78363537788391,99982.31610621214,1.3,100013.09974159002,-3.4390534933148587e-06,1.000130997415898,0.00014580515027073915
1992-06-22,30.43968379497528,99982.31610621214,1.3,100012.75579000711,-3.4390653204097177e-06,1.000127557900069,0.00014924466609977927
1992-06-23,31.12758696079254,99982.31610621214,1.3,100013.44369317293,6.878154295231198e-06,1.000134436931727,0.00014236563444169903
1992-06-24,31.64350986480713,99982.31610621214,1.3,100013.95961607694,5.158535542504339e-06,1.0001395961607673,0.00013720640540149098
1992-06-25,31.385543942451484,99982.31610621214,1.3,100013.70165015459,-2.57929916325228e-06,1.0001370165015437,0.00013978606462505816
1992-06-26,31.12758696079254,99982.31610621214,1.3,100013.44369317293,-2.5792164213278568e-06,1.000134436931727,0.00014236563444169903
1992-06-29,32.159435749053955,99982.31610621214,1.3,100014.47554196119,1.0317100883172614e-05,1.0001447554196097,0.0001320471465591222
1992-06-30,33.01931917667389,99982.31610621214,1.3,100015.33542538881,8.597589728598365e-06,1.000153354253886,0.00012344831228272568
1992-07-01,33.70721936225891,99982.31610621214,1.3,100016.0233255744,6.877947093419934e-06,1.000160233255742,0.00011656931042680618
1992-07-02,31.815487146377563,99982.31610621214,1.3,100014.13159335851,-1.891429146028134e-05,1.0001413159335832,0.0001354866325855575
1992-07-06,31.815487146377563,99982.31610621214,1.3,100014.13159335851,0.0,1.0001413159335832,0.0001354866325855575
1992-07-07,30.43968379497528,99982.31610621214,1.3,100012.75579000711,-1.3756089559335827e-05,1.0001275579000692,0.00014924466609955722
1992-07-08,31.471535563468926,99982.31610621214,1.3,100013.7876417756,1.0317201644349794e-05,1.0001378764177542,0.0001389261484145976
1992-07-09,31.55752122402191,99982.31610621214,1.3,100013.87362743616,8.597380678487809e-07,1.0001387362743597,0.00013806629180912466
1992-07-10,31.471535563468926,99982.31610621214,1.3,100013.7876417756,-8.597373287733134e-07,1.0001378764177542,0.0001389261484145976
1992-07-13,32.33141303062439,99982.31610621214,1.3,100014.64751924276,8.597589266745587e-06,1.0001464751924258,0.00013032737374296666
1992-07-14,32.67536163330078,99982.31610621214,1.3,100014.99146784544,3.438982301151583e-06,1.0001499146784525,0.00012688788771630932
1992-07-15,33.01931917667389,99982.31610621214,1.3,100015.33542538881,3.439059868215466e-06,1.0001533542538863,0.00012344831228250364
1992-07-16,33.53523910045624,99982.31610621214,1.3,100015.85134531259,5.158408173944196e-06,1.0001585134531241,0.00011828911304467837
1992-07-17,30.955612659454346,99982.31610621214,1.3,100013.27171887159,-2.5792176003180955e-05,1.000132717188714,0.00014408537745480565
